Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch
14.75,164.0,16020.0,1432.0,177.92,-117.24,-84.89,-103.98
14.82,400.0,14940.0,4832.0,163.09,-100.73,-72.08,-106.58
14.89,356.0,13668.0,7708.0,167.95,-102.55,-60.58,-107.72
14.96,412.0,10660.0,10800.0,168.11,-98.56,-44.63,-106.74
15.02,148.0,7620.0,13192.0,183.18,-108.16,-30.01,-104.84
15.09,496.0,5052.0,14416.0,176.62,-95.03,-19.31,-101.17
15.16,400.0,1984.0,14840.0,178.4,-89.63,-7.61,-96.23
15.23,620.0,-1772.0,14880.0,-179.89,-83.37,6.79,-89.77
15.29,392.0,-4324.0,14612.0,-177.05,-72.12,16.48,-82.4
15.36,400.0,-8616.0,12440.0,-176.92,-63.4,34.71,-73.41
15.43,368.0,-10324.0,11824.0,-181.18,-58.28,41.13,-64.4
15.5,588.0,-13200.0,8040.0,-171.75,-39.7,58.65,-53.36
15.56,420.0,-14848.0,5400.0,-170.84,-29.06,70.01,-41.63
15.63,708.0,-15852.0,2476.0,-177.84,-26.36,81.12,-29.81
15.7,1048.0,-16380.0,-1740.0,-175.63,-14.52,96.06,-16.94
15.77,368.0,-16272.0,-4408.0,-178.79,-7.86,105.16,-4.06
15.84,528.0,-15256.0,-7412.0,-165.11,15.33,115.91,9.98
15.9,600.0,-13804.0,-10588.0,-170.95,18.73,127.49,23.91
15.97,556.0,-10916.0,-13408.0,-169.88,28.8,140.85,38.45
16.04,576.0,-8372.0,-15696.0,-180.97,26.62,151.93,52.5
16.11,592.0,-5104.0,-17104.0,-175.83,40.43,163.38,67.06
16.17,572.0,-2416.0,-17732.0,-174.15,50.51,172.24,81.59
16.24,340.0,904.0,-17872.0,-175.01,57.55,-177.1,56.78
16.31,484.0,4084.0,-17148.0,-179.08,33.1,-166.6,34.37
16.38,248.0,7524.0,-15876.0,-185.06,9.65,-154.64,14.34
16.44,360.0,10776.0,-13860.0,-175.1,4.91,-142.14,-2.41
16.51,352.0,13288.0,-11048.0,-172.15,-4.27,-129.74,-16.53
16.58,152.0,14784.0,-8144.0,-168.19,-10.14,-118.85,-28.34
16.65,288.0,15816.0,-4828.0,-175.52,-25.36,-106.98,-38.53
16.72,488.0,16152.0,-1944.0,-172.75,-28.58,-96.86,-46.71
16.79,84.0,16324.0,1284.0,-191.91,-52.13,-85.5,-54.15
16.85,300.0,15012.0,5020.0,-161.92,-24.89,-71.51,-57.53
16.92,424.0,13220.0,8292.0,-166.6,-30.8,-57.9,-59.42
16.99,424.0,10876.0,10812.0,-168.27,-32.33,-45.17,-59.8
17.06,324.0,7448.0,13216.0,-182.2,-44.99,-29.4,-59.21
17.12,360.0,4996.0,14184.0,-175.98,-36.16,-19.4,-57.03
17.19,480.0,1976.0,14900.0,-177.89,-34.78,-7.55,-53.7
17.26,316.0,-1792.0,15044.0,-176.78,-29.65,6.79,-48.85
17.32,324.0,-4684.0,14536.0,-175.23,-23.26,17.86,-42.95
17.39,400.0,-8060.0,12944.0,-177.56,-20.3,31.91,-36.01
17.46,552.0,-10280.0,11692.0,-180.73,-17.57,41.32,-28.64
17.53,620.0,-13300.0,8224.0,-170.65,-1.41,58.27,-19.24
17.59,432.0,-14852.0,5628.0,-171.45,4.54,69.25,-9.33
17.66,648.0,-16136.0,2564.0,-180.41,2.41,80.97,0.6
17.72,508.0,-16256.0,32.0,-178.7,11.07,89.89,10.85
17.78,680.0,-16412.0,-3844.0,-170.86,25.7,103.18,22.2
17.85,724.0,-15460.0,-7264.0,-169.45,34.04,115.17,34.25
17.92,552.0,-13836.0,-9984.0,-174.85,35.59,125.81,46.26
17.99,724.0,-12112.0,-12932.0,-173.38,43.9,136.88,58.68
18.06,840.0,-8172.0,-15356.0,-183.2,40.82,151.98,71.28
18.12,428.0,-6008.0,-16644.0,-169.22,61.78,160.15,84.63
18.19,540.0,-3376.0,-17496.0,168.89,68.67,169.08,97.93
18.26,528.0,924.0,-17724.0,169.73,73.99,-177.02,-248.47
18.33,480.0,4632.0,-17152.0,184.96,64.96,-164.89,-235.49
18.39,608.0,7284.0,-16220.0,170.56,85.48,-155.82,-221.59
18.46,344.0,9348.0,-14656.0,165.66,96.1,-147.47,-207.64
18.53,308.0,11600.0,-12396.0,176.57,90.44,-136.9,-194.38
18.6,312.0,14500.0,-9316.0,173.44,98.59,-122.72,-180.41
18.67,340.0,14816.0,-6532.0,181.71,95.38,-113.79,-167.28
18.74,236.0,16676.0,-1664.0,180.62,101.16,-95.7,-153.24
18.81,468.0,16164.0,1196.0,170.71,116.11,-85.77,-138.73
18.87,164.0,15196.0,4588.0,166.22,125.25,-73.2,-124.01
18.94,424.0,13532.0,7708.0,172.21,123.71,-60.33,-109.58
19.01,484.0,11568.0,10156.0,173.72,126.52,-48.72,-95.3
19.08,244.0,9436.0,11748.0,-187.91,116.4,-38.77,-82.11
19.14,252.0,5704.0,13836.0,-173.05,135.04,-22.4,-67.46
19.21,532.0,2056.0,14900.0,-165.45,146.58,-7.86,-52.13
19.28,412.0,-504.0,14984.0,-166.95,148.94,1.93,-37.41
19.34,596.0,-4652.0,14268.0,-181.85,137.47,18.06,-23.38
19.41,212.0,-7588.0,13260.0,-176.27,146.63,29.78,-8.77
19.48,680.0,-10492.0,10948.0,-177.18,149.07,43.78,5.76
19.54,380.0,-12328.0,9656.0,-176.6,152.95,51.93,19.83
19.61,552.0,-14624.0,6272.0,-177.41,154.91,66.79,34.09
19.68,344.0,-15768.0,3208.0,-182.28,152.87,78.5,47.96
19.74,840.0,-16508.0,-180.0,-174.25,163.54,90.62,62.27
19.81,444.0,-16160.0,-3396.0,-172.65,167.59,101.87,76.48
19.88,604.0,-15248.0,-7068.0,-173.13,169.3,114.87,91.0
19.95,708.0,-14068.0,-10004.0,178.39,166.11,125.42,104.89
20.02,424.0,-11608.0,-13044.0,176.19,170.09,138.33,119.1
20.09,768.0,-9104.0,-15204.0,186.05,161.91,149.09,132.44
20.16,380.0,-5940.0,-16760.0,165.13,184.29,160.48,146.77
20.22,532.0,-2776.0,-17456.0,170.76,179.86,170.96,160.42
20.29,736.0,1060.0,-17628.0,173.7,177.84,-176.56,-186.19
20.36,408.0,4620.0,-17200.0,183.92,168.47,-164.96,-173.41
20.43,348.0,7464.0,-15972.0,175.06,178.07,-154.95,-160.33
20.5,352.0,11272.0,-13668.0,165.82,187.78,-140.49,-146.5
20.57,380.0,13552.0,-11044.0,171.76,182.38,-129.18,-133.11
20.64,384.0,14824.0,-8280.0,168.07,186.41,-119.19,-119.84
20.71,244.0,16176.0,-4552.0,175.53,179.0,-105.72,-107.18
20.78,372.0,16252.0,-1524.0,174.11,180.55,-95.36,-94.69
20.85,424.0,15520.0,1292.0,-190.92,163.68,-85.24,-83.82
20.92,592.0,14772.0,5196.0,-165.79,188.7,-70.62,-71.03
20.99,420.0,13180.0,8104.0,-166.27,188.24,-58.41,-58.34
21.05,456.0,10664.0,10808.0,-167.92,186.59,-44.62,-45.62
21.12,420.0,7744.0,13076.0,-180.89,173.71,-30.64,-33.37
21.19,416.0,5148.0,14020.0,-175.27,179.57,-20.16,-21.13
21.26,652.0,1712.0,14724.0,-184.45,170.47,-6.63,-9.3
21.32,516.0,-1940.0,15084.0,-177.08,178.07,7.33,2.88
21.39,328.0,-4536.0,14356.0,-175.36,180.19,17.53,14.79
21.45,396.0,-8316.0,12804.0,-177.51,178.27,33.0,27.33
21.52,348.0,-10176.0,11708.0,-181.65,174.62,41.0,39.15
21.59,672.0,-13156.0,8236.0,-171.05,185.38,57.95,52.35
21.65,608.0,-14864.0,5816.0,-172.62,184.3,68.63,65.03
21.72,672.0,-16184.0,2328.0,-181.31,175.92,81.81,77.27
21.79,396.0,-16840.0,568.0,-179.73,177.89,88.07,88.98
21.85,608.0,-16340.0,-4284.0,171.0,186.54,104.69,101.55
21.92,520.0,-15564.0,-7064.0,169.11,188.7,114.41,114.49
21.99,488.0,-13984.0,-10420.0,175.7,182.1,126.69,126.95
22.06,568.0,-11472.0,-13252.0,171.97,185.81,139.12,139.82
22.13,564.0,-8308.0,-15556.0,182.4,175.32,151.89,152.02
22.2,708.0,-4872.0,-16888.0,175.44,182.28,163.91,164.46
22.27,544.0,-2144.0,-17432.0,175.5,182.16,172.99,176.53
22.33,408.0,1424.0,-17712.0,175.68,181.67,-175.4,-171.49
22.4,336.0,4964.0,-17084.0,177.72,179.29,-163.8,-159.52
22.47,424.0,7792.0,-15692.0,184.2,172.43,-153.59,-148.18
22.54,452.0,9504.0,-14308.0,181.1,175.06,-146.41,-137.13
22.61,236.0,12872.0,-11112.0,172.97,182.37,-130.8,-125.13
22.68,480.0,15532.0,-7836.0,169.85,184.99,-116.77,-112.57
22.75,340.0,15984.0,-4768.0,169.37,185.09,-106.61,-100.44
22.82,408.0,16336.0,-576.0,-168.09,185.83,-92.02,-88.0
22.89,228.0,15692.0,3060.0,-185.06,168.5,-78.97,-76.9
22.96,428.0,14932.0,5840.0,-178.44,174.95,-68.64,-65.49
23.03,636.0,12512.0,8796.0,-173.31,179.8,-54.89,-53.52
23.09,348.0,10696.0,11080.0,-169.64,183.34,-43.99,-41.46
23.16,520.0,7636.0,13088.0,-175.4,177.36,-30.26,-29.41
23.23,520.0,4612.0,14452.0,-183.66,169.02,-17.7,-17.97
23.3,308.0,148.0,15144.0,-181.83,170.88,-0.56,-5.79
23.36,208.0,-2192.0,15056.0,-171.49,181.68,8.28,6.14
23.43,492.0,-5740.0,14184.0,-169.9,183.45,22.03,18.37
23.49,516.0,-8280.0,13252.0,-176.24,177.43,32.0,30.35
23.56,424.0,-11764.0,10072.0,-175.94,177.87,49.43,42.95
23.63,484.0,-13360.0,8288.0,-172.7,181.67,58.19,55.54
23.69,716.0,-15040.0,5204.0,-168.09,186.51,70.91,68.25
23.76,572.0,-16176.0,1956.0,-176.78,178.05,83.11,80.41
23.83,848.0,-16628.0,-2252.0,174.99,180.07,97.71,92.95
23.89,372.0,-16684.0,-3480.0,186.58,168.89,101.78,103.91
23.96,892.0,-14796.0,-8384.0,167.37,187.92,119.54,117.11
24.03,448.0,-13360.0,-11000.0,168.18,187.32,129.47,129.91
24.1,384.0,-10664.0,-13852.0,175.73,179.74,142.41,142.43
24.17,428.0,-8640.0,-15496.0,180.03,175.43,150.86,154.25
24.24,304.0,-4552.0,-17260.0,182.4,172.76,165.23,166.01
24.31,412.0,-1816.0,-17612.0,181.28,173.81,174.11,177.52
24.37,656.0,2324.0,-17520.0,172.57,182.22,-172.44,-170.25
24.44,348.0,5468.0,-16796.0,172.66,181.94,-161.97,-158.05
24.51,400.0,8336.0,-15308.0,179.15,175.11,-151.43,-146.47
24.58,376.0,11676.0,-12784.0,174.09,179.73,-137.59,-134.35
24.65,600.0,13704.0,-10480.0,186.86,166.67,-127.41,-123.09
24.73,388.0,15416.0,-6668.0,177.55,175.6,-113.39,-110.97
24.8,440.0,16004.0,-3524.0,178.23,174.71,-102.42,-99.2
24.86,340.0,16156.0,-160.0,-177.85,174.8,-90.57,-87.58
24.93,516.0,15304.0,3352.0,-177.6,174.79,-77.65,-76.0
25.0,328.0,14236.0,6768.0,-183.06,169.18,-64.57,-64.58
25.07,572.0,11672.0,9696.0,-183.87,168.37,-50.28,-52.89
25.13,392.0,9688.0,11808.0,-173.35,179.12,-39.37,-40.65
25.2,312.0,6932.0,13532.0,-167.89,184.69,-27.12,-28.07
25.27,528.0,3092.0,14732.0,-175.52,177.15,-11.85,-15.64
25.34,212.0,424.0,14976.0,-173.99,179.01,-1.62,-3.35
25.4,392.0,-3204.0,14432.0,-184.11,169.04,12.52,8.05
25.47,236.0,-6776.0,13664.0,-163.59,189.95,26.38,21.1
25.53,468.0,-9288.0,12232.0,-168.4,185.6,37.21,33.84
25.6,564.0,-12092.0,10032.0,-168.4,185.89,50.32,46.64
25.67,520.0,-14168.0,7252.0,-185.56,169.05,62.89,58.57
25.73,468.0,-15768.0,4316.0,-168.23,186.75,74.69,71.38
25.8,540.0,-16516.0,1048.0,-168.87,186.39,86.37,84.05
25.87,552.0,-16364.0,-2200.0,175.4,180.07,97.66,96.19
25.93,928.0,-16008.0,-6352.0,179.52,176.07,111.64,108.3
26.0,496.0,-14644.0,-9136.0,177.2,178.68,121.96,120.71
26.07,648.0,-12452.0,-11928.0,176.11,179.88,133.77,133.13
26.14,572.0,-9612.0,-14544.0,173.28,182.76,146.54,145.94
26.21,492.0,-6576.0,-16260.0,172.62,183.48,157.98,158.47
26.28,316.0,-3416.0,-17452.0,177.07,178.98,168.93,170.55
26.35,524.0,-1668.0,-17500.0,175.98,179.92,174.56,181.99
26.41,736.0,3704.0,-17708.0,190.57,164.68,-168.19,-166.87
26.48,572.0,6744.0,-16336.0,165.52,189.62,-157.57,-154.09
26.55,460.0,10476.0,-14276.0,171.41,183.42,-143.73,-141.58
26.62,308.0,12780.0,-11632.0,174.41,180.24,-132.31,-129.21
26.7,448.0,13540.0,-9156.0,178.16,176.21,-124.07,-117.55
26.76,200.0,14380.0,-5336.0,180.23,173.57,-110.36,-106.0
26.83,304.0,16680.0,-1976.0,184.69,168.72,-96.76,-94.53
26.9,528.0,15992.0,844.0,-171.79,181.42,-86.98,-82.8
26.97,520.0,15252.0,4360.0,-170.02,182.82,-74.05,-71.04
27.04,288.0,13644.0,7468.0,-175.49,177.09,-61.31,-59.33
27.1,280.0,12272.0,9756.0,-177.03,175.38,-51.52,-47.94
27.17,596.0,8788.0,12124.0,-185.05,167.04,-35.94,-36.59
27.24,76.0,5868.0,13832.0,-169.47,182.68,-22.99,-24.12
27.31,328.0,3112.0,14860.0,-169.29,182.96,-11.83,-11.96
27.37,428.0,-960.0,14848.0,-167.8,184.46,3.7,0.84
27.44,392.0,-4136.0,14656.0,-185.78,166.73,15.76,11.85
27.5,416.0,-6260.0,13840.0,-177.09,175.76,24.34,23.61
27.57,412.0,-10132.0,11932.0,-168.08,184.83,40.34,36.37
27.64,440.0,-11992.0,9744.0,-170.37,182.89,50.9,48.95
27.7,660.0,-14484.0,6812.0,-180.37,173.05,64.81,60.92
27.77,576.0,-15620.0,3724.0,-173.73,180.03,76.59,73.28
27.84,376.0,-16516.0,396.0,-165.24,188.81,88.63,86.13
27.9,632.0,-16500.0,-2740.0,175.57,178.69,99.43,97.98
27.97,520.0,-16052.0,-5948.0,176.3,178.09,110.33,109.87
28.04,328.0,-14544.0,-9284.0,181.48,172.94,122.55,121.83
28.1,384.0,-13012.0,-12084.0,179.47,175.02,132.88,133.73
28.17,492.0,-9944.0,-14600.0,170.21,184.21,145.74,146.48
28.24,620.0,-6908.0,-16096.0,169.44,184.91,156.77,158.91
28.31,444.0,-3816.0,-17320.0,176.17,178.0,167.57,170.73
28.38,592.0,-384.0,-17808.0,173.51,180.38,178.76,182.64
28.45,416.0,3408.0,-17408.0,187.14,166.41,-168.92,-166.43
28.52,392.0,6956.0,-16276.0,171.12,182.21,-156.86,-154.07
28.59,424.0,9804.0,-14228.0,166.06,187.03,-145.43,-141.53
28.66,316.0,11856.0,-12536.0,178.18,174.56,-136.6,-130.16
28.73,316.0,14360.0,-9196.0,174.04,178.14,-122.64,-118.12
28.8,212.0,16212.0,-5912.0,181.13,170.65,-110.04,-106.65
28.87,148.0,16112.0,-1792.0,180.0,171.48,-96.35,-94.89
28.94,508.0,16312.0,1544.0,-177.37,173.98,-84.59,-83.31
29.0,364.0,15080.0,4716.0,-165.94,185.3,-72.63,-71.01
29.07,352.0,13628.0,7600.0,-171.94,179.15,-60.85,-59.13
29.14,304.0,11168.0,10360.0,-173.42,177.52,-47.15,-47.15
29.21,596.0,8956.0,12312.0,-186.91,164.03,-36.03,-35.92
29.27,340.0,5932.0,13840.0,-174.83,176.1,-23.2,-23.94
