Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch
182.25,564.0,-11336.0,-13108.0,0.9,2.84,-177.54,-86.9
182.39,552.0,-8928.0,-15216.0,0.84,-12.67,-177.92,-107.59
182.47,464.0,-7568.0,-15892.0,1.41,-18.47,-178.33,-116.93
182.54,580.0,-7396.0,-15972.0,1.4,-24.06,-177.92,-125.54
182.62,516.0,-6756.0,-16156.0,1.81,-28.44,-178.17,-133.5
182.69,516.0,-6632.0,-16376.0,1.84,-32.49,-178.2,-140.82
182.77,504.0,-6776.0,-16264.0,1.6,-36.16,-178.23,-147.55
182.84,620.0,-6764.0,-16356.0,2.05,-38.52,-177.83,-153.61
182.92,572.0,-6696.0,-16364.0,1.98,-40.81,-178.0,-159.15
182.99,456.0,-6684.0,-16472.0,1.55,-42.98,-178.41,-164.24
183.59,364.0,-6764.0,-16216.0,1.52,-43.85,-178.71,-189.05
183.97,460.0,-6752.0,-16284.0,1.75,-37.49,-178.38,-194.51
184.12,532.0,-6788.0,-16284.0,2.02,-34.21,-178.13,-195.29
184.19,532.0,-6680.0,-16324.0,1.94,-32.71,-178.13,-195.45
184.27,460.0,-6748.0,-16304.0,1.92,-31.13,-178.38,-195.52
184.64,456.0,-6772.0,-16396.0,1.85,-23.48,-178.41,-194.48
184.72,484.0,-6796.0,-16356.0,2.12,-21.73,-178.31,-194.03
185.02,444.0,-6800.0,-16316.0,1.92,-16.44,-178.44,-191.97
185.09,556.0,-6788.0,-16464.0,1.78,-15.33,-178.07,-191.36
185.17,464.0,-6800.0,-16508.0,1.82,-14.07,-178.39,-190.77
185.32,380.0,-6780.0,-16432.0,1.89,-11.78,-178.68,-189.63
185.76,420.0,-6768.0,-16332.0,1.95,-6.3,-178.53,-186.08
186.28,492.0,-6784.0,-16556.0,1.88,-2.36,-178.3,-182.75
186.35,340.0,-6764.0,-16412.0,1.86,-1.97,-178.81,-182.43
186.43,388.0,-6804.0,-16356.0,1.74,-1.76,-178.64,-182.1
186.57,544.0,-6784.0,-16432.0,1.76,-1.08,-178.1,-181.38
186.72,464.0,-6844.0,-16572.0,1.76,-0.53,-178.4,-180.8
186.79,592.0,-6708.0,-16476.0,1.88,-0.19,-177.94,-180.48
186.87,528.0,-6864.0,-16320.0,1.93,0.09,-178.15,-180.2
186.94,500.0,-6752.0,-16360.0,2.02,0.37,-178.25,-179.95
187.01,620.0,-6736.0,-16420.0,1.79,0.3,-177.84,-179.69
187.23,532.0,-6688.0,-16376.0,1.98,0.87,-178.14,-179.1
187.52,480.0,-6768.0,-16440.0,1.79,0.89,-178.33,-178.64
187.6,560.0,-6660.0,-16404.0,1.95,1.08,-178.04,-178.51
187.67,560.0,-6744.0,-16356.0,1.66,0.84,-178.04,-178.4
187.81,416.0,-6772.0,-16396.0,1.85,1.08,-178.55,-178.26
188.4,584.0,-6820.0,-16388.0,1.85,0.91,-177.96,-177.9
188.54,412.0,-6644.0,-16376.0,1.88,0.89,-178.56,-177.92
188.61,456.0,-6764.0,-16252.0,1.52,0.47,-178.39,-177.94
188.69,440.0,-7072.0,-16584.0,0.73,-0.36,-178.48,-178.03
188.76,532.0,-6772.0,-15976.0,2.24,1.12,-178.09,-177.96
188.91,672.0,-6988.0,-16760.0,1.02,-0.07,-177.7,-177.8
189.13,668.0,-6524.0,-16348.0,1.5,0.39,-177.66,-177.63
189.2,1028.0,-8800.0,-17248.0,-0.42,-1.53,-176.59,-177.61
189.27,484.0,-6728.0,-16116.0,2.09,1.07,-178.28,-177.62
189.35,440.0,-8808.0,-17456.0,-5.73,-6.81,-178.56,-178.16
189.57,536.0,-6920.0,-16492.0,1.9,0.74,-178.14,-178.08
189.64,516.0,-6784.0,-16592.0,1.83,0.67,-178.22,-178.05
189.71,576.0,-6820.0,-16372.0,1.9,0.72,-177.99,-178.0
189.79,392.0,-6792.0,-16320.0,1.92,0.74,-178.62,-178.02
189.86,532.0,-6800.0,-16416.0,1.84,0.61,-178.14,-178.0
190.3,464.0,-6740.0,-16404.0,1.89,0.55,-178.38,-177.96
190.51,492.0,-6824.0,-16316.0,1.83,0.38,-178.27,-178.03
190.59,424.0,-6860.0,-16404.0,1.89,0.42,-178.52,-178.05
190.66,572.0,-6828.0,-16344.0,2.02,0.51,-178.0,-178.02
190.73,600.0,-6812.0,-16304.0,1.71,0.19,-177.89,-177.99
191.02,552.0,-6668.0,-16364.0,1.76,0.19,-178.07,-178.01
191.31,560.0,-6784.0,-16376.0,1.81,0.18,-178.04,-178.03
191.39,460.0,-6708.0,-16428.0,1.84,0.21,-178.4,-178.06
191.46,404.0,-6764.0,-16464.0,1.7,0.04,-178.59,-178.12
191.83,460.0,-6816.0,-16464.0,1.78,0.04,-178.4,-178.18
192.04,500.0,-6772.0,-16508.0,1.66,-0.1,-178.27,-178.19
192.26,500.0,-6720.0,-16472.0,1.73,-0.06,-178.26,-178.23
192.34,504.0,-6712.0,-16164.0,1.82,0.03,-178.21,-178.22
192.41,480.0,-6704.0,-16340.0,1.85,0.05,-178.32,-178.23
192.63,476.0,-6852.0,-16264.0,1.73,-0.1,-178.32,-178.27
192.78,376.0,-6724.0,-16380.0,1.74,-0.09,-178.69,-178.33
193.22,428.0,-6792.0,-16384.0,1.74,-0.11,-178.5,-178.35
193.29,464.0,-6816.0,-16332.0,1.94,0.07,-178.37,-178.34
193.36,544.0,-6880.0,-16544.0,1.82,-0.05,-178.12,-178.32
193.66,504.0,-6740.0,-16132.0,1.73,-0.12,-178.21,-178.31
193.95,428.0,-6784.0,-16336.0,1.64,-0.17,-178.5,-178.33
194.03,424.0,-6816.0,-16424.0,1.72,-0.11,-178.52,-178.36
194.1,424.0,-6712.0,-16400.0,2.07,0.23,-178.52,-178.36
194.17,504.0,-6704.0,-16228.0,1.84,-0.02,-178.22,-178.34
194.32,544.0,-6828.0,-16300.0,1.79,-0.03,-178.09,-178.29
194.76,520.0,-6852.0,-16468.0,2.03,0.22,-178.19,-178.29
194.98,468.0,-6612.0,-16324.0,1.83,0.07,-178.36,-178.22
195.05,452.0,-6716.0,-16276.0,1.85,0.08,-178.41,-178.24
195.13,632.0,-6712.0,-16332.0,1.83,0.04,-177.78,-178.18
195.71,424.0,-6860.0,-16324.0,1.88,0.04,-178.51,-178.35
195.79,-160.0,-6244.0,-16084.0,1.08,0.04,179.43,179.43
195.93,1232.0,-7428.0,-17016.0,1.72,-0.14,-175.86,-177.57
196.0,536.0,-6700.0,-16308.0,1.98,0.28,-178.12,-177.61
196.08,484.0,-6768.0,-16464.0,1.79,0.04,-178.32,-177.69
196.22,536.0,-6768.0,-16304.0,1.82,-0.0,-178.12,-177.76
196.3,412.0,-6836.0,-16392.0,1.82,-0.04,-178.56,-177.86
196.44,436.0,-6792.0,-16200.0,1.82,-0.12,-178.46,-177.96
196.52,516.0,-6776.0,-16384.0,1.79,-0.19,-178.2,-178.0
196.59,512.0,-6824.0,-16244.0,1.82,-0.19,-178.19,-178.04
196.81,564.0,-6848.0,-16308.0,1.88,-0.17,-178.02,-178.11
196.89,444.0,-6688.0,-16324.0,1.65,-0.39,-178.44,-178.18
197.63,536.0,-6692.0,-16388.0,2.0,-0.08,-178.13,-178.34
197.7,336.0,-6764.0,-16456.0,1.81,-0.25,-178.83,-178.42
197.77,420.0,-6804.0,-16376.0,1.69,-0.41,-178.53,-178.46
197.92,580.0,-6748.0,-16292.0,1.81,-0.26,-177.96,-178.38
197.99,504.0,-6812.0,-16252.0,1.6,-0.43,-178.22,-178.39
198.36,408.0,-6852.0,-16504.0,1.8,-0.15,-178.58,-178.39
198.44,404.0,-6868.0,-16340.0,1.85,-0.11,-178.58,-178.42
198.51,504.0,-6748.0,-16296.0,1.63,-0.36,-178.23,-178.42
198.58,512.0,-6772.0,-16512.0,1.95,-0.02,-178.22,-178.4
198.66,524.0,-6768.0,-16244.0,1.7,-0.25,-178.15,-178.39
198.73,480.0,-6872.0,-16388.0,1.81,-0.12,-178.32,-178.39
198.81,492.0,-6876.0,-16456.0,2.08,0.15,-178.29,-178.37
198.88,468.0,-6824.0,-16228.0,1.76,-0.16,-178.35,-178.37
198.95,568.0,-6804.0,-16328.0,1.64,-0.27,-178.01,-178.35
199.03,420.0,-6784.0,-16448.0,1.82,-0.06,-178.54,-178.37
199.1,492.0,-6804.0,-16468.0,1.78,-0.12,-178.29,-178.37
199.17,568.0,-6748.0,-16392.0,1.74,-0.15,-178.02,-178.34
199.25,480.0,-6824.0,-16568.0,1.8,-0.06,-178.34,-178.34
199.61,516.0,-6788.0,-16280.0,1.77,-0.06,-178.18,-178.29
199.76,540.0,-6792.0,-16236.0,1.82,0.04,-178.1,-178.22
200.05,512.0,-6776.0,-16452.0,1.62,-0.18,-178.22,-178.26
200.13,544.0,-6680.0,-16424.0,2.06,0.27,-178.1,-178.22
200.2,468.0,-6824.0,-16288.0,1.85,0.08,-178.35,-178.23
200.27,432.0,-6856.0,-16276.0,1.66,-0.13,-178.48,-178.27
200.49,504.0,-6684.0,-16308.0,1.67,-0.13,-178.23,-178.26
201.08,380.0,-6696.0,-16392.0,1.84,0.03,-178.67,-178.3
201.15,480.0,-6824.0,-16356.0,2.05,0.2,-178.32,-178.29
201.22,440.0,-6860.0,-16380.0,1.82,-0.03,-178.46,-178.31
201.52,444.0,-6776.0,-16352.0,1.93,0.09,-178.44,-178.31
201.81,512.0,-6792.0,-16260.0,1.79,-0.03,-178.2,-178.26
201.88,476.0,-6768.0,-16308.0,1.95,0.12,-178.33,-178.26
201.96,616.0,-6776.0,-16468.0,1.81,-0.02,-177.86,-178.21
202.03,444.0,-6708.0,-16308.0,1.73,-0.07,-178.44,-178.24
202.1,476.0,-6776.0,-16304.0,1.72,-0.1,-178.33,-178.26
202.18,424.0,-6792.0,-16300.0,1.91,0.09,-178.51,-178.28
202.4,424.0,-6996.0,-16308.0,1.87,0.05,-178.51,-178.29
202.47,476.0,-6772.0,-16384.0,1.66,-0.17,-178.34,-178.3
202.54,508.0,-6808.0,-16576.0,1.73,-0.11,-178.24,-178.3
203.06,564.0,-6920.0,-16484.0,1.65,-0.19,-178.04,-178.3
203.35,480.0,-6752.0,-16528.0,1.82,0.05,-178.34,-178.24
203.43,472.0,-6804.0,-16320.0,2.01,0.22,-178.34,-178.24
203.5,436.0,-6876.0,-16312.0,1.79,-0.01,-178.47,-178.26
203.57,416.0,-6724.0,-16332.0,1.67,-0.14,-178.54,-178.3
203.65,532.0,-6804.0,-16336.0,1.99,0.16,-178.13,-178.27
203.72,504.0,-6896.0,-16364.0,1.95,0.12,-178.24,-178.26
204.01,544.0,-6740.0,-16184.0,1.88,0.04,-178.07,-178.25
204.08,544.0,-6780.0,-16240.0,1.68,-0.14,-178.08,-178.24
204.16,412.0,-6812.0,-16228.0,1.85,0.04,-178.55,-178.27
205.11,504.0,-6764.0,-16212.0,1.99,0.14,-178.22,-178.28
205.25,512.0,-6744.0,-16392.0,1.77,-0.06,-178.21,-178.24
205.33,592.0,-6784.0,-16340.0,1.92,0.09,-177.93,-178.2
205.4,424.0,-6700.0,-16472.0,1.95,0.15,-178.53,-178.23
205.47,400.0,-6768.0,-16468.0,1.8,-0.03,-178.61,-178.27
205.55,572.0,-6852.0,-16296.0,1.79,-0.08,-177.99,-178.25
205.62,424.0,-6812.0,-16216.0,1.79,-0.05,-178.5,-178.28
205.7,540.0,-6748.0,-16280.0,1.79,-0.06,-178.1,-178.26
205.77,512.0,-6924.0,-16272.0,1.72,-0.13,-178.2,-178.26
205.84,448.0,-6816.0,-16236.0,1.93,0.09,-178.42,-178.28
205.99,472.0,-6736.0,-16372.0,1.98,0.15,-178.35,-178.25
206.14,516.0,-6804.0,-16388.0,1.97,0.15,-178.2,-178.23
206.21,420.0,-6784.0,-16316.0,1.72,-0.1,-178.53,-178.27
206.28,480.0,-6708.0,-16384.0,1.73,-0.1,-178.32,-178.28
206.36,492.0,-6768.0,-16244.0,1.96,0.12,-178.27,-178.27
206.58,480.0,-6764.0,-16400.0,2.03,0.16,-178.32,-178.32
206.65,436.0,-6696.0,-16316.0,1.69,-0.19,-178.47,-178.35
206.72,472.0,-6768.0,-16428.0,1.69,-0.2,-178.35,-178.36
206.8,616.0,-6828.0,-16356.0,1.69,-0.2,-177.84,-178.32
206.87,532.0,-6756.0,-16420.0,1.9,0.06,-178.14,-178.29
207.09,480.0,-6800.0,-16296.0,1.88,0.04,-178.31,-178.28
207.16,412.0,-6848.0,-16256.0,1.75,-0.09,-178.55,-178.32
207.24,488.0,-6796.0,-16388.0,1.73,-0.13,-178.29,-178.33
207.31,596.0,-6760.0,-16324.0,2.11,0.26,-177.91,-178.26
207.38,436.0,-6772.0,-16192.0,1.67,-0.15,-178.46,-178.29
207.46,604.0,-6812.0,-16440.0,1.56,-0.27,-177.9,-178.26
207.82,468.0,-6816.0,-16260.0,1.79,-0.03,-178.35,-178.27
208.26,532.0,-6784.0,-16344.0,1.83,0.03,-178.14,-178.26
208.34,316.0,-6764.0,-16312.0,1.84,0.05,-178.89,-178.33
208.41,576.0,-6764.0,-16352.0,1.76,-0.08,-177.98,-178.3
208.63,380.0,-6788.0,-16456.0,1.85,0.03,-178.68,-178.37
208.7,564.0,-6820.0,-16392.0,1.76,-0.09,-178.03,-178.33
208.78,508.0,-6648.0,-16312.0,1.79,-0.04,-178.22,-178.32
208.85,548.0,-6848.0,-16420.0,2.0,0.18,-178.09,-178.28
208.92,432.0,-6784.0,-16488.0,1.68,-0.12,-178.5,-178.32
209.0,520.0,-6720.0,-16380.0,1.93,0.11,-178.18,-178.29
209.14,532.0,-6780.0,-16168.0,1.94,0.1,-178.12,-178.31
209.29,504.0,-6792.0,-16380.0,1.79,-0.03,-178.24,-178.3
209.36,508.0,-6752.0,-16332.0,1.8,-0.01,-178.22,-178.29
209.44,480.0,-6764.0,-16424.0,1.59,-0.22,-178.33,-178.31
209.59,552.0,-6840.0,-16376.0,1.82,-0.0,-178.07,-178.29
209.73,444.0,-6856.0,-16332.0,1.73,-0.06,-178.44,-178.3
209.81,520.0,-6848.0,-16308.0,1.69,-0.1,-178.17,-178.29
209.88,352.0,-6740.0,-16288.0,1.66,-0.13,-178.76,-178.36
209.95,472.0,-6844.0,-16360.0,1.69,-0.14,-178.35,-178.36
210.17,528.0,-6676.0,-16152.0,1.89,0.07,-178.13,-178.31
210.47,552.0,-6884.0,-16448.0,2.08,0.31,-178.08,-178.25
210.76,496.0,-6848.0,-16392.0,1.82,0.09,-178.27,-178.2
210.83,472.0,-6760.0,-16384.0,1.88,0.14,-178.35,-178.21
210.9,392.0,-6804.0,-16204.0,1.62,-0.13,-178.61,-178.26
210.98,404.0,-6848.0,-16384.0,1.83,0.05,-178.59,-178.3
211.57,492.0,-6760.0,-16360.0,1.82,-0.02,-178.28,-178.34
211.79,552.0,-6792.0,-16372.0,2.04,0.2,-178.07,-178.29
211.86,416.0,-6836.0,-16504.0,1.6,-0.22,-178.56,-178.33
211.93,476.0,-6836.0,-16304.0,1.79,-0.04,-178.33,-178.33
212.01,488.0,-6804.0,-16324.0,1.79,-0.04,-178.29,-178.33
212.3,504.0,-6728.0,-16308.0,1.77,-0.05,-178.23,-178.31
212.52,568.0,-6704.0,-16296.0,1.66,-0.17,-178.0,-178.32
212.59,552.0,-6816.0,-16180.0,1.84,0.03,-178.05,-178.29
212.67,600.0,-6768.0,-16560.0,1.98,0.19,-177.92,-178.23
212.74,564.0,-6776.0,-16320.0,1.85,0.09,-178.02,-178.2
213.11,452.0,-6840.0,-16328.0,1.85,0.07,-178.41,-178.25
213.18,500.0,-6860.0,-16328.0,1.84,0.05,-178.25,-178.24
213.25,444.0,-6884.0,-16344.0,2.0,0.21,-178.44,-178.25
213.32,536.0,-6776.0,-16364.0,1.87,0.06,-178.12,-178.23
213.69,548.0,-6748.0,-16468.0,1.76,-0.06,-178.09,-178.24
213.76,512.0,-6788.0,-16532.0,1.87,0.06,-178.23,-178.24
213.91,460.0,-6724.0,-16332.0,1.83,-0.01,-178.39,-178.29
213.98,448.0,-6784.0,-16404.0,1.57,-0.28,-178.44,-178.32
214.06,456.0,-6696.0,-16444.0,1.76,-0.1,-178.41,-178.34
214.13,476.0,-6844.0,-16260.0,1.76,-0.1,-178.32,-178.34
214.28,492.0,-6764.0,-16316.0,1.97,0.12,-178.27,-178.32
214.57,528.0,-6892.0,-16236.0,1.79,-0.05,-178.14,-178.31
214.64,472.0,-6732.0,-16340.0,1.58,-0.25,-178.35,-178.33
214.72,432.0,-6624.0,-16288.0,1.85,0.01,-178.48,-178.35
214.94,516.0,-6720.0,-16352.0,1.81,-0.02,-178.19,-178.31
215.16,524.0,-6688.0,-16280.0,1.87,0.05,-178.16,-178.29
215.3,444.0,-6792.0,-16324.0,1.91,0.09,-178.44,-178.32
215.38,404.0,-6780.0,-16312.0,1.89,0.06,-178.58,-178.35
215.45,480.0,-6748.0,-16380.0,1.69,-0.17,-178.32,-178.36
215.52,584.0,-6744.0,-16396.0,1.82,-0.03,-177.96,-178.31
215.67,452.0,-6768.0,-16368.0,1.76,-0.04,-178.42,-178.29
215.89,388.0,-6760.0,-16304.0,1.84,0.05,-178.64,-178.3
215.96,604.0,-6740.0,-16320.0,1.5,-0.32,-177.88,-178.28
216.04,448.0,-6812.0,-16336.0,1.82,0.03,-178.43,-178.29
216.69,500.0,-6792.0,-16468.0,1.96,0.1,-178.26,-178.34
217.28,496.0,-6780.0,-16372.0,1.6,-0.3,-178.26,-178.42
217.43,628.0,-6740.0,-16304.0,1.82,-0.05,-177.79,-178.33
217.5,492.0,-6728.0,-16444.0,1.64,-0.17,-178.29,-178.34
217.58,444.0,-6820.0,-16352.0,2.07,0.26,-178.44,-178.33
217.65,612.0,-6720.0,-16344.0,1.51,-0.31,-177.86,-178.3
218.09,464.0,-6876.0,-16256.0,1.71,-0.05,-178.37,-178.28
218.31,448.0,-6764.0,-16428.0,1.62,-0.13,-178.44,-178.26
218.38,480.0,-6780.0,-16460.0,1.85,0.08,-178.33,-178.26
218.46,512.0,-6716.0,-16388.0,1.9,0.13,-178.21,-178.25
218.6,588.0,-6848.0,-16456.0,1.86,0.09,-177.95,-178.22
218.68,476.0,-6764.0,-16236.0,1.95,0.2,-178.32,-178.22
218.82,532.0,-6856.0,-16288.0,1.87,0.13,-178.13,-178.17
218.89,452.0,-6840.0,-16296.0,1.86,0.13,-178.41,-178.19
218.97,436.0,-6712.0,-16404.0,1.85,0.1,-178.48,-178.22
219.04,440.0,-6812.0,-16392.0,1.92,0.14,-178.46,-178.24
219.11,512.0,-6720.0,-16384.0,1.99,0.19,-178.21,-178.22
219.62,440.0,-6760.0,-16552.0,2.08,0.31,-178.48,-178.18
219.7,552.0,-6872.0,-16340.0,1.73,-0.06,-178.07,-178.17
219.77,520.0,-6764.0,-16244.0,1.76,-0.02,-178.17,-178.17
219.92,424.0,-6852.0,-16468.0,1.9,0.1,-178.53,-178.24
219.99,588.0,-6692.0,-16372.0,1.63,-0.19,-177.94,-178.22
220.07,516.0,-6744.0,-16360.0,1.88,0.08,-178.19,-178.21
220.14,444.0,-6840.0,-16348.0,1.89,0.09,-178.44,-178.23
220.21,536.0,-6684.0,-16384.0,1.93,0.11,-178.13,-178.21
220.28,552.0,-6888.0,-16396.0,1.92,0.1,-178.07,-178.19
220.36,496.0,-6772.0,-16292.0,1.82,0.02,-178.26,-178.2
220.43,460.0,-6812.0,-16416.0,1.69,-0.12,-178.39,-178.23
220.5,484.0,-6776.0,-16276.0,1.76,-0.07,-178.3,-178.24
220.58,488.0,-6776.0,-16492.0,1.8,-0.03,-178.31,-178.25
220.72,540.0,-6692.0,-16424.0,1.71,-0.1,-178.12,-178.21
221.02,432.0,-6764.0,-16408.0,1.72,-0.11,-178.49,-178.27
221.53,524.0,-6688.0,-16192.0,1.76,-0.04,-178.15,-178.21
221.6,596.0,-6804.0,-16516.0,1.87,0.07,-177.93,-178.17
221.68,532.0,-6856.0,-16384.0,1.74,-0.03,-178.14,-178.17
221.82,440.0,-6744.0,-16220.0,1.82,0.06,-178.45,-178.17
221.97,512.0,-6812.0,-16408.0,2.0,0.23,-178.21,-178.14
222.04,364.0,-6780.0,-16240.0,2.08,0.31,-178.72,-178.18
222.11,580.0,-6764.0,-16336.0,1.69,-0.14,-177.97,-178.17
222.19,536.0,-6764.0,-16384.0,1.79,-0.01,-178.13,-178.16
222.26,376.0,-6660.0,-16084.0,1.78,-0.02,-178.66,-178.22
222.48,480.0,-6752.0,-16316.0,1.95,0.13,-178.31,-178.2
222.55,524.0,-6884.0,-16328.0,2.15,0.31,-178.16,-178.18
222.63,588.0,-6720.0,-16476.0,1.73,-0.11,-177.96,-178.16
222.7,436.0,-6888.0,-16376.0,1.63,-0.18,-178.47,-178.21
223.44,504.0,-6720.0,-16248.0,1.88,0.06,-178.22,-178.2
223.73,484.0,-6668.0,-16224.0,1.75,-0.08,-178.29,-178.23
224.68,468.0,-6656.0,-16316.0,1.9,0.13,-178.36,-178.19
224.76,472.0,-6764.0,-16408.0,1.76,-0.03,-178.35,-178.21
224.9,580.0,-6824.0,-16344.0,1.84,0.07,-177.97,-178.14
225.05,516.0,-6780.0,-16204.0,1.74,-0.04,-178.18,-178.17
225.2,516.0,-6780.0,-16332.0,1.98,0.15,-178.19,-178.22
225.34,460.0,-6820.0,-16332.0,1.89,0.1,-178.39,-178.21
225.42,500.0,-6828.0,-16528.0,1.82,0.01,-178.27,-178.21
225.49,492.0,-6724.0,-16380.0,1.85,0.04,-178.28,-178.22
225.71,460.0,-6788.0,-16444.0,1.7,-0.14,-178.4,-178.26
225.78,452.0,-6804.0,-16204.0,1.77,-0.08,-178.4,-178.29
226.07,552.0,-6772.0,-16364.0,1.88,-0.02,-178.07,-178.3
226.15,592.0,-6828.0,-16296.0,1.79,-0.08,-177.92,-178.26
226.88,636.0,-6824.0,-16244.0,1.8,-0.03,-177.76,-178.22
227.03,448.0,-6764.0,-16400.0,1.66,-0.13,-178.44,-178.24
227.1,432.0,-6708.0,-16388.0,1.73,-0.08,-178.49,-178.27
228.06,536.0,-6688.0,-16396.0,1.92,0.06,-178.13,-178.33
228.13,552.0,-6676.0,-16364.0,1.63,-0.21,-178.07,-178.31
228.21,396.0,-6784.0,-16404.0,1.8,-0.01,-178.62,-178.35
228.28,416.0,-6828.0,-16380.0,1.74,-0.1,-178.55,-178.38
228.35,492.0,-6652.0,-16436.0,1.81,-0.05,-178.29,-178.37
228.87,572.0,-6676.0,-16312.0,1.85,0.05,-177.99,-178.27
228.94,368.0,-6584.0,-16784.0,2.24,0.46,-178.74,-178.3
229.01,524.0,-6748.0,-16368.0,1.84,0.02,-178.17,-178.28
229.16,576.0,-6928.0,-16460.0,1.58,-0.27,-178.0,-178.3
229.23,536.0,-6660.0,-16320.0,1.68,-0.14,-178.12,-178.29
229.38,464.0,-6848.0,-16388.0,2.06,0.25,-178.38,-178.28
229.45,680.0,-6608.0,-16272.0,1.41,-0.4,-177.61,-178.22
229.52,444.0,-6896.0,-16328.0,2.1,0.34,-178.44,-178.23
229.6,492.0,-6940.0,-16564.0,1.36,-0.42,-178.3,-178.26
229.74,448.0,-6984.0,-16504.0,1.54,-0.21,-178.45,-178.35
230.04,412.0,-6732.0,-16260.0,1.99,0.25,-178.55,-178.35
230.11,368.0,-6732.0,-16236.0,1.61,-0.15,-178.7,-178.4
230.19,556.0,-6832.0,-16476.0,1.85,0.06,-178.07,-178.36
230.48,416.0,-6768.0,-16332.0,1.53,-0.2,-178.54,-178.34
230.62,668.0,-7100.0,-16304.0,1.53,-0.21,-177.65,-178.26
230.92,544.0,-6792.0,-16152.0,2.27,0.56,-178.07,-178.29
230.99,348.0,-6792.0,-16320.0,1.73,0.03,-178.78,-178.34
231.06,524.0,-6892.0,-16500.0,1.62,-0.12,-178.18,-178.33
231.21,420.0,-6912.0,-16360.0,1.57,-0.15,-178.53,-178.35
231.36,552.0,-6772.0,-16328.0,1.79,0.02,-178.06,-178.36
231.5,452.0,-6788.0,-16256.0,1.85,0.06,-178.41,-178.43
231.58,424.0,-6908.0,-16504.0,1.78,-0.02,-178.53,-178.44
231.65,448.0,-6936.0,-16280.0,1.94,0.13,-178.42,-178.43
231.72,492.0,-6900.0,-16364.0,2.08,0.28,-178.28,-178.4
231.94,480.0,-6812.0,-16372.0,1.58,-0.23,-178.32,-178.4
232.09,392.0,-6688.0,-16344.0,1.85,0.02,-178.63,-178.45
232.16,480.0,-6524.0,-16476.0,1.87,0.02,-178.33,-178.43
232.23,376.0,-6288.0,-16608.0,2.24,0.41,-178.7,-178.44
232.31,452.0,-6268.0,-16484.0,1.53,-0.33,-178.43,-178.46
232.38,412.0,-6260.0,-16548.0,2.6,0.74,-178.57,-178.42
