Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch
46.21,324.0,16104.0,1060.0,-170.09,185.48,-86.23,-87.91
46.28,316.0,15328.0,4272.0,-167.77,187.95,-74.43,-75.13
46.35,408.0,13376.0,7820.0,-175.08,180.7,-59.69,-62.58
46.42,432.0,11740.0,10148.0,-175.57,180.46,-49.16,-50.26
46.49,140.0,9044.0,11964.0,-189.47,166.67,-37.09,-38.64
46.55,408.0,6444.0,13768.0,-173.01,183.26,-25.08,-26.14
46.62,324.0,2480.0,14852.0,-168.4,187.96,-9.48,-13.02
46.69,340.0,-432.0,15312.0,-166.56,190.11,1.62,-0.18
46.75,596.0,-4240.0,14512.0,-183.6,173.23,16.29,11.53
46.82,540.0,-7776.0,12852.0,-173.47,183.78,31.18,24.55
46.88,292.0,-10556.0,11252.0,-165.41,192.4,43.17,37.96
46.95,568.0,-11936.0,9408.0,-174.59,183.68,51.75,50.51
47.02,488.0,-14012.0,6904.0,-178.58,179.79,63.77,62.6
47.08,464.0,-15908.0,3156.0,-179.44,179.03,78.78,74.95
47.15,576.0,-16700.0,528.0,-180.38,178.42,88.19,86.96
47.22,688.0,-16372.0,-3028.0,-174.75,184.16,100.48,99.15
47.28,580.0,-15536.0,-6632.0,-173.95,185.07,113.12,111.98
47.35,640.0,-14016.0,-9804.0,-179.14,179.99,124.97,124.57
47.42,544.0,-11876.0,-12596.0,-175.82,183.34,136.69,137.27
47.5,556.0,-8496.0,-15312.0,-179.59,179.52,150.98,150.08
47.56,584.0,-6024.0,-16556.0,-170.97,188.22,160.01,162.85
47.63,472.0,-2432.0,-17444.0,-168.44,190.49,172.06,175.67
47.7,488.0,296.0,-17464.0,-171.87,186.75,-179.03,-172.17
47.77,444.0,4096.0,-17244.0,-182.11,175.9,-166.64,-160.66
47.84,420.0,8204.0,-15996.0,-184.85,172.64,-152.85,-148.94
47.92,96.0,11036.0,-13700.0,-170.07,187.07,-141.15,-136.31
47.99,188.0,13476.0,-11080.0,-170.95,185.76,-129.43,-123.88
48.06,372.0,14728.0,-8284.0,-171.69,184.52,-119.36,-111.6
48.13,368.0,15872.0,-4512.0,-173.42,182.11,-105.87,-99.52
48.2,636.0,16364.0,-556.0,-170.6,184.36,-91.95,-87.27
48.27,468.0,16048.0,2772.0,-186.17,168.38,-80.2,-76.39
48.33,384.0,14784.0,5056.0,-176.52,177.69,-71.12,-65.15
48.4,240.0,12776.0,8592.0,-168.98,184.7,-56.08,-53.06
48.47,340.0,10568.0,11088.0,-172.38,181.03,-43.62,-41.16
48.54,532.0,7944.0,12832.0,-177.34,175.86,-31.76,-29.39
48.6,248.0,4652.0,14204.0,-181.11,171.87,-18.13,-17.83
48.67,248.0,2056.0,15284.0,-186.79,166.18,-7.66,-6.73
48.74,356.0,-1508.0,15020.0,-171.25,181.63,5.73,5.2
48.8,248.0,-5260.0,14556.0,-168.88,184.05,19.87,17.33
48.87,340.0,-8600.0,12764.0,-181.75,171.4,33.97,29.29
48.93,460.0,-11708.0,9712.0,-178.78,174.77,50.32,41.92
49.0,548.0,-13376.0,8236.0,-167.71,186.57,58.38,54.76
49.07,496.0,-14928.0,5560.0,-169.02,185.57,69.57,67.35
49.13,752.0,-16104.0,2140.0,-176.2,178.58,82.43,79.56
49.2,588.0,-16540.0,-1192.0,-173.3,181.73,94.12,91.91
49.27,672.0,-16264.0,-4624.0,-186.78,168.44,105.87,103.55
49.34,600.0,-15332.0,-7872.0,-167.13,188.29,117.18,116.73
49.41,584.0,-13356.0,-10956.0,-168.2,187.26,129.36,129.73
49.48,540.0,-11508.0,-13600.0,-176.35,179.08,139.76,142.11
49.55,664.0,-9008.0,-15336.0,-177.76,177.46,149.57,154.11
49.62,452.0,-4900.0,-17156.0,-179.33,175.49,164.06,166.08
49.69,308.0,-492.0,-17804.0,-182.23,172.42,178.42,178.13
49.76,424.0,1920.0,-17624.0,-172.16,182.51,-173.78,-169.84
49.83,312.0,5580.0,-16656.0,-171.18,183.14,-161.48,-157.39
49.9,224.0,7992.0,-15432.0,-178.25,175.71,-152.62,-145.82
49.97,316.0,11100.0,-13048.0,-171.9,181.46,-139.61,-133.72
50.04,284.0,14876.0,-8696.0,-183.92,168.91,-120.31,-121.45
50.11,436.0,15200.0,-7400.0,-176.31,176.62,-115.96,-109.74
50.18,240.0,16140.0,-4120.0,-188.98,163.4,-104.32,-98.88
50.25,240.0,16148.0,944.0,-173.83,178.06,-86.65,-86.5
50.32,260.0,15676.0,3944.0,-173.31,178.57,-75.88,-74.78
50.39,504.0,14388.0,7128.0,-179.88,171.9,-63.65,-63.23
50.45,108.0,12120.0,10132.0,-179.81,171.94,-50.11,-51.46
50.52,252.0,9512.0,12156.0,-177.56,174.31,-38.04,-39.35
50.59,532.0,6112.0,13788.0,-165.9,186.08,-23.91,-26.47
50.66,164.0,3420.0,14572.0,-172.59,179.62,-13.21,-14.23
50.73,584.0,-1368.0,14860.0,-171.59,180.71,5.26,-1.23
50.79,664.0,-3892.0,14516.0,-187.08,165.78,15.01,10.19
50.86,532.0,-6060.0,14008.0,-175.89,177.39,23.39,22.13
50.92,716.0,-10176.0,11840.0,-165.86,187.53,40.68,35.25
50.99,484.0,-12564.0,8916.0,-169.93,183.93,54.64,48.42
51.06,380.0,-14312.0,6568.0,-181.05,173.35,65.35,60.53
51.12,584.0,-15496.0,4000.0,-175.71,179.11,75.53,72.76
51.19,752.0,-16120.0,-128.0,-170.88,184.18,90.45,85.59
51.26,664.0,-16316.0,-2556.0,-177.17,178.31,98.9,97.59
51.32,472.0,-15452.0,-5804.0,-175.96,179.63,110.59,109.81
51.39,400.0,-14584.0,-9432.0,-180.5,175.16,122.89,122.11
51.46,560.0,-11692.0,-12540.0,-177.45,178.28,137.0,134.8
51.53,336.0,-9252.0,-14596.0,-170.3,185.62,147.63,147.9
51.6,704.0,-6180.0,-16196.0,-170.18,185.71,159.11,160.65
51.67,596.0,-2992.0,-17164.0,-170.92,184.84,170.11,173.15
51.74,296.0,1624.0,-17760.0,-171.21,184.28,-174.78,-174.09
51.81,384.0,4184.0,-17304.0,-183.93,171.5,-166.41,-162.45
51.89,556.0,7564.0,-16072.0,-181.44,173.64,-154.8,-150.69
51.96,276.0,11108.0,-13532.0,-168.21,186.51,-140.62,-137.84
52.03,504.0,13392.0,-10980.0,-171.78,182.69,-129.35,-125.24
52.1,184.0,14948.0,-8068.0,-167.98,186.13,-118.36,-112.6
52.17,368.0,15984.0,-4452.0,-173.91,179.68,-105.56,-100.53
52.24,260.0,16596.0,-612.0,-170.92,182.23,-92.11,-88.14
52.31,324.0,15992.0,2652.0,-186.65,166.14,-80.58,-77.34
52.38,620.0,14924.0,5380.0,-176.88,175.62,-70.18,-66.01
52.44,180.0,13096.0,8540.0,-169.37,182.76,-56.89,-54.04
52.51,504.0,10344.0,11080.0,-170.74,181.14,-43.03,-41.95
52.58,372.0,7828.0,13032.0,-177.11,174.68,-30.99,-30.09
52.65,576.0,4460.0,14436.0,-182.86,168.84,-17.17,-18.53
52.71,260.0,328.0,15220.0,-184.0,167.82,-1.23,-6.55
52.78,400.0,-2560.0,14808.0,-171.37,180.91,9.81,5.59
52.84,600.0,-5236.0,14412.0,-169.28,183.37,19.97,17.65
52.91,452.0,-9364.0,12472.0,-179.6,173.26,36.9,30.0
52.98,368.0,-12500.0,9832.0,-177.34,176.11,51.81,42.8
53.04,364.0,-13332.0,8336.0,-171.1,183.13,57.98,55.29
53.11,468.0,-14824.0,5428.0,-168.95,185.51,69.89,67.86
53.18,764.0,-16084.0,2180.0,-175.89,178.75,82.28,80.01
53.24,604.0,-16508.0,-1144.0,-172.87,181.96,93.96,92.3
53.31,140.0,-16684.0,-2992.0,-187.5,167.48,100.17,103.23
53.38,496.0,-14956.0,-8316.0,-167.44,187.27,119.08,116.58
53.45,400.0,-13084.0,-11192.0,-167.72,187.21,130.54,129.72
53.52,340.0,-12164.0,-13268.0,-179.4,175.6,137.49,141.63
53.59,468.0,-8000.0,-15312.0,-176.9,177.73,152.41,154.01
53.66,400.0,-4868.0,-16828.0,-181.77,172.72,163.87,165.8
53.73,360.0,844.0,-18252.0,-181.09,173.23,-177.35,-181.6
53.8,784.0,2320.0,-17384.0,-180.68,174.02,-172.4,-169.8
53.87,356.0,6264.0,-16452.0,-168.46,186.01,-159.16,-156.92
53.94,152.0,10308.0,-14264.0,-174.99,179.28,-144.15,-144.23
54.01,352.0,12244.0,-12152.0,-176.63,177.64,-134.78,-131.84
54.09,496.0,13816.0,-9600.0,-179.64,174.37,-124.79,-119.94
54.16,328.0,15396.0,-5564.0,-181.44,172.14,-109.87,-108.0
54.23,332.0,16608.0,-1564.0,-183.78,169.64,-95.38,-95.94
54.3,336.0,16020.0,1224.0,-171.83,181.63,-85.63,-83.73
54.36,400.0,15248.0,4480.0,-167.76,185.54,-73.63,-71.47
54.43,240.0,13540.0,7580.0,-174.05,179.05,-60.76,-59.54
54.5,492.0,11072.0,10084.0,-174.75,178.25,-47.67,-47.53
54.57,168.0,8992.0,12004.0,-188.6,164.38,-36.84,-36.32
54.63,392.0,5800.0,13836.0,-175.75,177.19,-22.74,-24.19
54.7,424.0,2296.0,14980.0,-166.16,186.91,-8.71,-11.26
54.77,320.0,-504.0,14824.0,-167.55,185.74,1.95,1.17
54.83,524.0,-3692.0,14492.0,-181.76,171.59,14.29,12.25
54.9,496.0,-8028.0,12756.0,-172.63,180.91,32.18,25.13
54.96,388.0,-10644.0,11016.0,-167.72,186.43,44.02,38.22
55.03,680.0,-11732.0,9696.0,-175.69,178.96,50.43,50.32
55.1,576.0,-14224.0,6548.0,-176.73,177.93,65.28,62.48
55.16,616.0,-15704.0,3404.0,-182.08,172.81,77.77,74.37
55.23,556.0,-16452.0,1264.0,-181.67,173.52,85.61,85.87
55.3,540.0,-16580.0,-3872.0,-172.43,182.74,103.14,98.56
55.37,608.0,-15856.0,-7144.0,-173.27,182.29,114.25,111.41
55.44,552.0,-14376.0,-10228.0,-178.32,177.49,125.43,123.96
55.51,568.0,-11536.0,-13168.0,-175.61,180.33,138.78,136.94
55.58,660.0,-9348.0,-14620.0,-187.37,168.72,147.41,148.71
55.65,476.0,-6044.0,-16680.0,-167.63,188.36,160.08,161.64
55.72,456.0,-2212.0,-17620.0,-167.36,188.49,172.84,174.56
55.79,232.0,460.0,-17516.0,-177.92,177.77,-178.5,-173.65
55.86,272.0,4884.0,-16768.0,-179.61,175.65,-163.76,-161.68
55.93,320.0,8004.0,-15396.0,-185.66,169.42,-152.53,-150.01
56.0,228.0,9136.0,-14236.0,-179.78,175.08,-147.31,-138.7
56.07,524.0,13092.0,-10556.0,-174.21,179.88,-128.88,-126.31
56.14,324.0,14464.0,-8396.0,-176.32,177.54,-120.13,-114.3
56.21,304.0,15888.0,-3900.0,-168.61,184.73,-103.79,-101.52
56.28,468.0,15864.0,-736.0,-169.8,183.34,-92.66,-89.01
56.35,144.0,15468.0,3008.0,-180.76,172.05,-79.0,-77.58
56.42,492.0,14128.0,6688.0,-178.2,174.49,-64.67,-65.68
56.48,460.0,13400.0,8184.0,-187.73,165.05,-58.59,-54.99
56.55,324.0,10296.0,11280.0,-171.85,180.62,-42.39,-42.76
56.62,296.0,7096.0,13604.0,-170.92,181.58,-27.55,-30.01
56.69,292.0,3536.0,14928.0,-180.07,172.64,-13.33,-17.8
56.76,552.0,1364.0,15184.0,-178.58,174.52,-5.13,-5.93
56.82,484.0,-2744.0,15004.0,-181.67,171.5,10.36,5.83
56.89,736.0,-6492.0,13992.0,-165.98,187.59,24.89,18.83
56.95,608.0,-8692.0,12724.0,-172.86,181.23,34.34,31.24
57.02,476.0,-10960.0,10936.0,-172.29,182.07,45.06,43.52
57.09,604.0,-13628.0,7556.0,-187.44,167.06,60.99,55.47
57.15,744.0,-15516.0,4400.0,-171.28,183.69,74.17,68.38
57.22,508.0,-16388.0,1124.0,-169.13,186.34,86.08,81.33
57.29,344.0,-16788.0,-2244.0,-175.34,180.54,97.61,93.79
57.35,952.0,-16248.0,-6472.0,-181.63,174.58,111.72,106.24
57.42,380.0,-14452.0,-8940.0,-179.26,177.43,121.74,118.95
57.49,772.0,-13152.0,-11836.0,-179.79,177.14,131.99,131.36
57.56,408.0,-9908.0,-14760.0,-173.53,183.45,146.13,144.54
57.63,492.0,-6968.0,-16436.0,-171.76,185.36,157.03,157.4
57.7,484.0,-3520.0,-17764.0,-176.21,180.88,168.79,169.87
57.77,496.0,-860.0,-17700.0,-174.02,182.98,177.22,182.03
57.84,524.0,3304.0,-17548.0,-189.71,166.86,-169.34,-166.84
57.91,676.0,6924.0,-16104.0,-165.48,190.87,-156.73,-153.72
57.98,460.0,9484.0,-14460.0,-169.65,186.44,-146.74,-141.22
58.05,504.0,12316.0,-12060.0,-179.18,176.42,-134.4,-129.37
58.13,340.0,14644.0,-8756.0,-173.52,181.63,-120.88,-116.84
58.2,256.0,15824.0,-5408.0,-181.32,173.47,-108.87,-105.06
58.27,328.0,16116.0,-2080.0,-178.84,175.61,-97.35,-93.17
58.34,464.0,16120.0,1536.0,-190.98,163.09,-84.56,-82.27
58.4,124.0,14936.0,4924.0,-167.46,186.42,-71.75,-69.92
58.47,544.0,13288.0,8112.0,-168.73,184.99,-58.6,-57.57
58.54,288.0,11252.0,11012.0,-170.08,183.54,-45.62,-45.23
58.61,436.0,7988.0,12916.0,-182.76,170.83,-31.74,-33.32
58.67,280.0,4708.0,14180.0,-176.44,177.28,-18.37,-21.03
58.74,480.0,1324.0,14592.0,-185.47,168.49,-5.18,-9.16
58.81,380.0,-1596.0,15128.0,-175.82,178.49,6.02,2.88
58.87,436.0,-5180.0,13832.0,-175.78,178.8,20.53,15.04
58.94,544.0,-7048.0,13460.0,-181.83,173.23,27.64,26.66
59.0,684.0,-10056.0,11680.0,-183.57,171.57,40.73,38.35
59.07,420.0,-13708.0,7912.0,-170.74,184.61,60.01,51.81
59.14,540.0,-14900.0,5592.0,-172.37,183.69,69.43,64.59
59.2,472.0,-15836.0,2344.0,-179.38,177.09,81.58,76.92
59.27,960.0,-16564.0,-1660.0,-177.27,179.6,95.72,89.6
59.34,724.0,-16092.0,-4696.0,-177.08,180.33,106.27,102.26
59.41,380.0,-14888.0,-7752.0,-168.18,189.57,117.51,115.69
59.48,492.0,-13440.0,-10780.0,-170.76,187.16,128.73,128.73
59.55,240.0,-11288.0,-13524.0,-175.58,182.33,140.15,141.47
59.62,360.0,-8256.0,-16196.0,-180.44,177.35,152.99,153.91
59.69,368.0,-4704.0,-17108.0,-180.41,177.3,164.63,166.08
59.76,540.0,-2812.0,-17240.0,-182.66,174.93,170.74,177.44
59.83,564.0,1728.0,-17624.0,-172.37,184.63,-174.4,-170.22
59.9,544.0,5428.0,-16544.0,-172.71,183.91,-161.84,-157.72
59.97,564.0,7780.0,-15432.0,-179.31,176.95,-153.25,-146.1
60.04,348.0,11232.0,-13300.0,-172.89,182.74,-139.82,-133.92
60.11,236.0,14840.0,-8716.0,-184.73,170.37,-120.43,-121.55
60.18,492.0,14896.0,-7436.0,-177.64,177.56,-116.53,-109.83
60.25,356.0,15636.0,-4744.0,-190.78,163.82,-106.88,-99.22
60.32,276.0,15888.0,940.0,-174.28,179.64,-86.61,-86.7
60.39,288.0,15496.0,4028.0,-173.32,180.61,-75.43,-74.79
60.46,336.0,13800.0,7032.0,-179.34,174.53,-63.0,-63.01
60.53,432.0,12260.0,10180.0,-180.27,173.6,-50.3,-51.18
60.59,208.0,9648.0,12108.0,-181.26,172.69,-38.55,-39.25
60.66,296.0,5844.0,13784.0,-169.4,184.61,-22.98,-26.37
60.73,636.0,3020.0,14712.0,-171.76,182.55,-11.6,-13.78
60.8,252.0,-1056.0,15100.0,-171.24,183.26,4.0,-0.82
60.86,292.0,-4496.0,14788.0,-185.47,169.45,16.91,10.97
60.93,492.0,-7668.0,12724.0,-176.58,178.86,31.07,23.75
61.0,488.0,-10468.0,11544.0,-166.36,189.71,42.2,36.99
61.06,472.0,-12480.0,9240.0,-172.47,184.05,53.48,49.86
61.13,376.0,-13968.0,6832.0,-180.12,176.72,63.94,61.85
61.2,496.0,-15624.0,3228.0,-179.78,177.24,78.33,74.13
61.26,524.0,-16468.0,956.0,-184.29,173.09,86.68,85.75
61.33,412.0,-16500.0,-3176.0,-175.07,182.39,100.9,98.01
61.4,588.0,-15720.0,-7004.0,-175.89,181.82,114.02,110.87
61.47,552.0,-14440.0,-9968.0,-180.88,177.11,124.62,123.36
61.54,468.0,-11468.0,-12648.0,-178.29,179.8,137.8,136.09
61.61,716.0,-8652.0,-14820.0,-190.37,167.88,149.72,148.16
61.68,392.0,-5772.0,-16816.0,-166.12,192.26,161.06,161.5
61.75,428.0,-2332.0,-17888.0,-171.37,186.97,172.57,174.31
61.82,544.0,1132.0,-18004.0,-179.02,179.17,-176.4,-173.55
61.89,464.0,4000.0,-17168.0,-182.3,175.64,-166.88,-161.77
61.96,516.0,6468.0,-16272.0,-189.62,167.86,-158.32,-150.83
62.03,248.0,10676.0,-13884.0,-170.84,185.98,-142.44,-138.21
62.1,448.0,13824.0,-10368.0,-173.0,183.44,-126.87,-125.24
62.17,300.0,14936.0,-8076.0,-172.0,184.3,-118.4,-112.73
62.24,532.0,16044.0,-4364.0,-169.71,186.08,-105.22,-100.2
62.31,204.0,16348.0,-556.0,-169.3,186.05,-91.95,-87.59
62.38,316.0,15300.0,2960.0,-182.7,172.25,-79.05,-76.32
62.45,488.0,14400.0,6180.0,-177.47,177.25,-66.77,-64.63
62.52,180.0,13300.0,8012.0,-189.24,165.28,-58.93,-54.08
62.58,632.0,10612.0,11596.0,-173.48,180.61,-42.46,-41.96
62.65,280.0,6928.0,13548.0,-172.57,181.48,-27.08,-29.25
62.72,368.0,3376.0,14648.0,-181.3,172.94,-12.98,-17.07
62.79,436.0,488.0,14732.0,-179.92,174.68,-1.9,-4.91
62.85,420.0,-2940.0,14672.0,-175.77,179.09,11.33,7.11
62.92,284.0,-6416.0,13780.0,-164.14,191.09,24.97,20.18
62.98,484.0,-9108.0,12284.0,-173.54,182.1,36.56,32.74
63.05,328.0,-10512.0,11008.0,-173.53,182.45,43.68,44.73
63.12,280.0,-13572.0,7972.0,-188.7,167.18,59.57,56.4
63.18,400.0,-15488.0,4236.0,-167.78,188.38,74.7,69.54
63.25,508.0,-16220.0,1304.0,-170.74,185.86,85.4,82.27
63.32,784.0,-16288.0,-2432.0,-174.53,182.34,98.49,94.83
63.38,952.0,-15860.0,-6648.0,-183.62,173.57,112.74,107.22
63.45,624.0,-14740.0,-8484.0,-177.38,180.29,119.92,119.79
63.52,448.0,-12656.0,-12136.0,-171.15,186.53,133.8,132.9
63.59,516.0,-9440.0,-14664.0,-172.34,185.42,147.23,146.15
63.66,700.0,-7040.0,-16408.0,-174.36,183.49,156.78,158.7
63.73,564.0,-3376.0,-17492.0,-179.25,178.43,169.08,170.9
63.8,396.0,-492.0,-17604.0,-175.99,181.53,178.4,182.98
63.87,204.0,2312.0,-17632.0,-190.33,166.79,-172.53,-166.35
63.94,496.0,6936.0,-16192.0,-165.51,191.06,-156.81,-153.28
64.01,520.0,9156.0,-14704.0,-170.28,185.98,-148.09,-141.01
64.08,264.0,12288.0,-12292.0,-179.11,176.53,-135.01,-129.25
64.16,384.0,14360.0,-8772.0,-174.08,181.04,-121.42,-116.83
64.23,340.0,15392.0,-5680.0,-181.66,173.06,-110.26,-105.22
64.3,424.0,16336.0,-2040.0,-179.72,174.55,-97.12,-93.36
64.37,424.0,15760.0,1396.0,-188.95,164.98,-84.94,-82.37
64.43,108.0,14988.0,4840.0,-168.61,185.09,-72.1,-70.13
64.5,428.0,13248.0,7872.0,-169.76,183.77,-59.28,-57.9
64.57,428.0,11128.0,10856.0,-170.85,182.56,-45.71,-45.6
64.64,456.0,7928.0,12920.0,-183.83,169.56,-31.53,-33.7
64.7,108.0,4708.0,14092.0,-178.14,175.45,-18.47,-21.49
64.77,400.0,1504.0,14740.0,-185.27,168.57,-5.83,-9.64
64.84,472.0,-1448.0,15216.0,-176.5,177.68,5.44,2.34
64.9,396.0,-5272.0,14312.0,-175.92,178.54,20.22,14.51
64.97,472.0,-7368.0,13248.0,-182.39,172.56,29.08,26.31
65.03,564.0,-9860.0,11816.0,-183.57,171.61,39.84,37.94
65.1,556.0,-13756.0,8140.0,-171.78,183.57,59.39,51.14
65.17,568.0,-15128.0,5468.0,-173.11,182.95,70.13,64.03
65.23,432.0,-16188.0,2492.0,-179.79,176.8,81.25,76.37
65.3,968.0,-16532.0,-1480.0,-177.37,179.64,95.12,89.04
65.37,820.0,-16352.0,-4544.0,-177.89,179.64,105.53,101.64
65.44,364.0,-15272.0,-7656.0,-166.82,191.05,116.63,115.14
65.51,552.0,-13332.0,-10872.0,-171.2,186.8,129.2,128.26
65.58,492.0,-11132.0,-13700.0,-176.37,181.71,140.9,141.1
65.65,432.0,-8396.0,-15796.0,-180.95,177.11,152.01,153.45
65.72,392.0,-4884.0,-17344.0,-181.53,176.41,164.27,165.58
65.79,504.0,-2448.0,-17220.0,-183.64,174.18,171.91,177.07
65.86,312.0,2084.0,-17972.0,-172.98,184.38,-173.39,-170.45
65.93,336.0,5628.0,-16700.0,-173.45,183.66,-161.38,-157.89
66.0,256.0,7416.0,-15600.0,-180.44,176.35,-154.57,-146.44
66.07,280.0,11460.0,-12424.0,-175.35,180.72,-137.31,-134.06
66.14,384.0,15232.0,-8500.0,-184.85,170.93,-119.16,-121.49
66.21,424.0,15428.0,-7224.0,-177.36,178.64,-115.09,-109.56
66.28,676.0,15388.0,-4888.0,-189.84,165.66,-107.62,-98.94
66.35,492.0,16336.0,856.0,-173.47,181.25,-87.0,-86.4
66.42,352.0,15588.0,4044.0,-171.84,182.83,-75.46,-74.39
66.49,252.0,13896.0,7448.0,-179.33,175.25,-61.81,-62.48
66.55,372.0,12376.0,10092.0,-179.42,175.22,-50.8,-50.67
66.62,336.0,9332.0,11848.0,-183.68,170.95,-38.23,-38.87
66.69,364.0,5820.0,13924.0,-168.53,186.15,-22.68,-25.91
66.76,192.0,2892.0,14916.0,-170.08,184.88,-10.97,-13.16
66.83,564.0,-356.0,15220.0,-168.94,186.22,1.34,-0.38
66.89,472.0,-4188.0,14432.0,-185.89,169.41,16.18,11.12
66.96,272.0,-7324.0,13332.0,-175.88,179.87,28.78,23.69
67.02,452.0,-10632.0,11412.0,-169.11,187.07,42.97,36.86
67.09,372.0,-12072.0,9524.0,-177.09,179.62,51.73,49.29
67.16,504.0,-14172.0,6828.0,-180.11,176.81,64.28,61.38
67.22,836.0,-15584.0,3228.0,-183.29,173.89,78.3,73.52
67.29,564.0,-16580.0,324.0,-181.29,176.3,88.88,85.63
67.36,320.0,-16292.0,-3336.0,-175.49,182.38,101.57,97.98
67.42,416.0,-15436.0,-6808.0,-175.03,183.15,113.8,110.9
67.49,796.0,-13740.0,-9912.0,-179.69,178.74,125.81,123.61
67.56,820.0,-11852.0,-12920.0,-176.25,182.37,137.47,136.44
67.63,648.0,-9788.0,-15072.0,-189.99,168.72,147.0,148.23
67.7,652.0,-5696.0,-17180.0,-173.66,184.94,161.66,161.17
67.77,364.0,-2132.0,-18080.0,-169.05,189.6,173.27,174.26
67.84,340.0,472.0,-17856.0,-174.34,184.22,-178.49,-173.52
67.91,284.0,4396.0,-16972.0,-181.48,176.64,-165.48,-161.69
67.98,292.0,6188.0,-16144.0,-188.17,169.62,-159.03,-150.72
68.05,448.0,10504.0,-13920.0,-175.11,181.94,-142.96,-138.42
68.13,396.0,13904.0,-10372.0,-171.63,185.02,-126.72,-125.31
68.2,88.0,14728.0,-8196.0,-173.02,183.51,-119.1,-112.92
68.27,356.0,15964.0,-4308.0,-169.43,186.55,-105.1,-100.51
68.34,264.0,16132.0,-420.0,-168.24,187.33,-91.49,-87.73
68.41,368.0,15516.0,2908.0,-182.32,172.91,-79.38,-76.44
68.47,524.0,14352.0,6352.0,-177.02,177.95,-66.13,-64.61
68.54,240.0,13252.0,7636.0,-189.05,165.79,-60.05,-54.16
68.61,420.0,10412.0,11216.0,-173.65,180.66,-42.87,-42.07
68.68,316.0,6976.0,13472.0,-172.18,182.07,-27.38,-29.34
68.74,640.0,3680.0,14788.0,-181.05,173.36,-13.97,-17.24
68.81,240.0,536.0,14912.0,-180.78,173.92,-2.06,-5.12
68.88,436.0,-3228.0,14904.0,-175.53,179.44,12.22,7.03
68.94,340.0,-6360.0,13864.0,-164.57,190.85,24.64,20.06
69.01,544.0,-9432.0,12092.0,-174.74,181.08,37.95,32.73
69.08,460.0,-10500.0,10812.0,-173.52,182.75,44.16,44.79
69.14,596.0,-13500.0,8176.0,-189.85,166.37,58.8,56.32
69.21,588.0,-15620.0,4488.0,-164.97,191.46,73.97,69.57
69.28,448.0,-16384.0,1404.0,-170.89,185.92,85.1,82.27
69.34,416.0,-16880.0,-2152.0,-174.85,182.21,97.27,94.69
69.41,820.0,-15504.0,-6520.0,-183.34,173.94,112.81,107.12
69.48,396.0,-15320.0,-8160.0,-176.07,181.7,118.04,119.6
69.55,464.0,-12836.0,-11888.0,-178.01,179.62,132.8,132.19
69.62,532.0,-9736.0,-14500.0,-175.46,182.23,146.12,145.19
69.69,400.0,-6692.0,-16536.0,-172.57,185.19,157.97,158.08
69.76,528.0,-3112.0,-17392.0,-178.02,179.73,169.86,170.52
69.83,348.0,-1672.0,-17676.0,-176.89,180.81,174.6,182.18
69.9,480.0,2528.0,-17600.0,-191.34,165.69,-171.83,-166.89
69.97,688.0,6780.0,-16464.0,-164.76,191.83,-157.62,-153.79
70.04,444.0,9552.0,-14512.0,-171.52,184.73,-146.65,-141.39
70.11,204.0,12028.0,-12056.0,-181.48,174.31,-135.07,-129.73
70.18,268.0,13700.0,-9796.0,-175.57,179.74,-125.57,-117.8
70.25,408.0,15856.0,-5804.0,-183.47,171.16,-110.1,-106.19
70.32,180.0,16464.0,-1528.0,-182.01,172.26,-95.3,-94.15
70.39,476.0,16020.0,1316.0,-184.81,169.36,-85.3,-82.85
70.46,404.0,15020.0,4776.0,-167.79,186.17,-72.36,-70.52
70.53,536.0,13736.0,7908.0,-171.85,181.94,-60.07,-58.45
70.6,284.0,10776.0,10628.0,-172.63,181.02,-45.4,-46.14
70.66,648.0,7904.0,12872.0,-185.61,168.1,-31.55,-34.27
70.73,312.0,5040.0,14276.0,-176.18,177.77,-19.45,-21.96
70.8,624.0,2020.0,14696.0,-170.07,184.1,-7.83,-9.35
70.86,540.0,-2144.0,14708.0,-166.11,188.2,8.29,3.52
70.93,256.0,-4516.0,14244.0,-177.09,177.63,17.59,15.23
71.0,424.0,-7064.0,13608.0,-170.69,184.24,27.43,27.46
71.06,724.0,-9652.0,12084.0,-184.92,170.0,38.62,38.74
71.13,484.0,-12956.0,9248.0,-174.51,180.4,54.48,51.13
71.19,516.0,-14992.0,5844.0,-175.24,179.96,68.7,63.69
71.26,472.0,-15784.0,2944.0,-181.61,174.02,79.43,75.71
71.33,200.0,-16268.0,-660.0,-179.72,176.24,92.32,87.94
71.39,672.0,-15984.0,-3984.0,-170.6,185.74,104.0,100.68
71.46,564.0,-15100.0,-7264.0,-169.26,187.36,115.69,113.95
71.53,460.0,-13696.0,-10436.0,-173.23,183.54,127.31,126.79
71.6,516.0,-10648.0,-13132.0,-171.61,185.2,140.96,140.01
71.67,416.0,-7188.0,-15668.0,-182.51,174.39,155.36,152.68
71.74,544.0,-5752.0,-16732.0,-174.82,182.32,161.03,164.91
71.81,596.0,-1152.0,-17856.0,-182.24,174.55,176.31,176.98
71.88,428.0,2828.0,-17604.0,-175.15,181.58,-170.87,-170.42
71.95,396.0,5556.0,-16952.0,-176.63,180.06,-161.85,-158.15
