Tiempo,AccX,AccY,AccZ,GiroY,KalmanGiroY,Pitch,KalmanPitch
43.77,464.0,-1664.0,-17592.0,-179.95,-183.78,-174.6,-178.95
43.85,644.0,3128.0,-17388.0,-174.95,-178.38,169.8,168.2
43.92,380.0,6384.0,-16388.0,-170.02,-173.3,158.72,156.37
43.99,140.0,9588.0,-14796.0,-176.93,-180.0,147.06,144.14
44.06,376.0,10972.0,-13252.0,-177.66,-180.47,140.38,132.51
44.13,392.0,15004.0,-8372.0,-182.49,-184.59,119.16,119.37
44.2,444.0,15084.0,-6548.0,-176.69,-178.81,113.47,107.59
44.27,516.0,15896.0,-3888.0,-188.18,-189.77,103.74,95.38
44.34,428.0,16364.0,1016.0,-171.94,-172.79,86.45,83.8
44.4,172.0,15384.0,4084.0,-170.46,-171.07,75.13,72.69
44.47,336.0,13608.0,7516.0,-178.49,-178.89,61.09,60.79
44.54,528.0,12176.0,10144.0,-179.76,-180.14,50.2,48.92
44.61,172.0,9444.0,12156.0,-181.95,-182.21,37.84,36.71
44.67,364.0,5724.0,13868.0,-169.37,-169.53,22.43,25.06
44.74,592.0,3044.0,14712.0,-171.16,-171.55,11.69,13.4
44.81,464.0,-1052.0,15488.0,-170.38,-170.92,-3.89,1.34
44.87,264.0,-4320.0,14576.0,-185.02,-186.02,-16.51,-11.65
44.94,380.0,-8240.0,12840.0,-173.37,-174.79,-32.69,-24.84
45.01,540.0,-10520.0,11280.0,-166.03,-168.13,-43.0,-37.3
45.08,456.0,-12260.0,10172.0,-174.14,-176.74,-50.32,-49.89
45.15,492.0,-15180.0,5612.0,-173.54,-176.18,-69.71,-63.21
45.22,544.0,-16396.0,2540.0,-179.87,-183.08,-81.19,-76.59
45.29,620.0,-16656.0,-1432.0,-176.05,-179.67,-94.91,-89.79
45.37,812.0,-15704.0,-5064.0,-185.71,-189.78,-107.87,-103.77
45.44,636.0,-14880.0,-8372.0,-167.27,-171.71,-119.36,-116.67
45.51,468.0,-13008.0,-11400.0,-168.57,-173.25,-131.23,-129.55
45.59,540.0,-11144.0,-13580.0,-176.55,-181.37,-140.63,-142.75
45.66,724.0,-6672.0,-16448.0,-175.66,-180.29,-157.92,-156.34
45.73,508.0,-2904.0,-17252.0,-180.4,-185.18,-170.45,-169.95
45.81,460.0,-300.0,-17912.0,-175.75,-180.57,-179.04,-182.69
45.88,484.0,3648.0,-17284.0,-189.28,-193.77,168.08,163.88
45.95,476.0,6760.0,-16420.0,-164.53,-168.64,157.62,152.71
46.02,600.0,9324.0,-14720.0,-170.66,-174.33,147.65,141.32
46.09,524.0,14072.0,-12572.0,-179.52,-182.62,131.78,128.9
46.16,360.0,15756.0,-9172.0,-172.92,-175.76,120.2,116.84
46.23,500.0,15508.0,-5812.0,-182.69,-185.22,110.54,104.63
46.3,188.0,16032.0,-1604.0,-179.3,-181.3,95.71,92.36
46.37,536.0,15740.0,1284.0,-185.79,-187.49,85.34,80.28
46.43,492.0,15176.0,5116.0,-164.97,-166.23,71.37,69.43
46.5,388.0,13580.0,7912.0,-170.37,-171.46,59.77,58.18
46.57,196.0,11164.0,10708.0,-172.49,-173.44,46.19,46.56
46.64,256.0,8256.0,13020.0,-185.11,-186.09,32.38,33.76
46.7,412.0,5308.0,14244.0,-174.72,-175.82,20.44,21.85
46.77,288.0,1884.0,14556.0,-168.2,-169.42,7.37,10.2
46.84,264.0,-1700.0,14800.0,-169.8,-171.27,-6.55,-1.65
46.9,628.0,-5280.0,14448.0,-176.65,-178.54,-20.07,-14.44
46.97,340.0,-7300.0,13464.0,-182.89,-185.27,-28.47,-27.51
47.04,392.0,-10608.0,11044.0,-183.44,-185.91,-43.85,-40.87
47.11,788.0,-13580.0,7656.0,-172.08,-174.81,-60.59,-54.09
47.18,504.0,-14792.0,5528.0,-167.47,-170.77,-69.51,-66.41
47.25,520.0,-15976.0,1840.0,-174.19,-177.76,-83.43,-79.35
47.32,460.0,-16076.0,-1868.0,-171.94,-175.87,-96.63,-92.2
47.39,424.0,-15608.0,-6100.0,-184.34,-188.66,-111.35,-106.23
47.47,520.0,-14944.0,-8828.0,-175.76,-180.53,-120.57,-119.56
47.54,496.0,-12852.0,-12084.0,-172.93,-177.8,-133.24,-132.64
47.62,432.0,-10120.0,-14684.0,-171.47,-176.39,-145.43,-145.7
47.69,640.0,-6872.0,-16344.0,-169.92,-174.82,-157.2,-158.51
47.76,356.0,-3232.0,-17480.0,-173.61,-178.39,-169.52,-171.32
47.84,492.0,1380.0,-17656.0,-176.98,-181.6,175.53,175.4
47.91,240.0,3872.0,-17260.0,-182.88,-187.48,167.36,162.86
47.98,564.0,8324.0,-15856.0,-184.76,-188.95,152.3,149.93
48.05,544.0,11176.0,-13500.0,-167.15,-171.13,140.38,138.23
48.12,140.0,13232.0,-11384.0,-172.82,-176.61,130.71,126.24
48.19,380.0,15072.0,-7844.0,-169.6,-172.98,117.49,114.35
48.26,308.0,15980.0,-4624.0,-174.59,-177.69,106.14,102.39
48.33,504.0,16472.0,-608.0,-172.57,-175.34,92.11,90.34
48.4,380.0,15976.0,2720.0,-187.5,-190.11,80.34,77.95
48.46,252.0,14400.0,5044.0,-177.33,-179.73,70.7,66.48
48.53,488.0,12360.0,8568.0,-168.24,-170.26,55.27,55.13
48.6,260.0,10624.0,10864.0,-167.18,-169.19,44.36,43.9
48.66,504.0,8004.0,12992.0,-178.96,-180.94,31.64,31.62
48.73,572.0,4584.0,14380.0,-180.11,-182.08,17.68,19.27
48.8,428.0,2656.0,15152.0,-188.96,-191.07,9.94,6.89
48.86,500.0,-1384.0,15312.0,-173.15,-175.0,-5.16,-4.49
48.93,336.0,-5288.0,14304.0,-169.44,-171.34,-20.29,-16.55
49.0,368.0,-8756.0,12552.0,-178.88,-181.11,-34.9,-29.84
49.07,412.0,-11400.0,10768.0,-176.06,-178.73,-46.63,-42.8
49.14,336.0,-13132.0,8076.0,-188.61,-191.62,-58.41,-56.62
49.21,444.0,-15500.0,4160.0,-169.15,-172.31,-74.98,-69.37
49.28,464.0,-16364.0,1092.0,-169.34,-172.99,-86.18,-81.99
49.35,508.0,-16424.0,-2628.0,-177.86,-181.89,-99.09,-95.19
49.42,520.0,-16024.0,-5680.0,-179.38,-183.75,-109.52,-108.37
49.49,552.0,-14400.0,-9452.0,-183.63,-188.1,-123.28,-122.26
49.57,276.0,-12636.0,-12044.0,-179.15,-183.71,-133.63,-135.47
49.64,680.0,-8612.0,-15416.0,-186.34,-190.74,-150.81,-149.76
49.72,572.0,-5652.0,-16944.0,-165.88,-170.37,-161.55,-162.15
49.79,456.0,-2216.0,-17776.0,-169.92,-174.35,-172.89,-174.68
49.86,472.0,1048.0,-17500.0,-177.58,-181.86,176.57,172.54
49.93,580.0,5332.0,-16840.0,-178.95,-182.87,162.43,160.04
50.0,612.0,8528.0,-15076.0,-184.83,-188.53,150.5,147.26
50.07,484.0,9704.0,-13868.0,-178.92,-182.32,145.02,135.69
50.14,332.0,12756.0,-10560.0,-174.79,-177.36,129.62,123.99
50.21,468.0,14860.0,-8216.0,-175.61,-177.67,118.94,112.22
50.28,380.0,15988.0,-4008.0,-168.92,-170.39,104.07,100.72
50.35,300.0,16164.0,-460.0,-169.18,-170.34,91.63,89.11
50.42,460.0,15524.0,2896.0,-182.02,-182.95,79.43,77.19
50.49,536.0,14356.0,6264.0,-177.77,-178.51,66.43,65.4
50.55,-44.0,12980.0,8344.0,-188.4,-189.04,57.27,53.28
50.62,336.0,10384.0,11456.0,-171.9,-172.2,42.19,41.83
50.69,364.0,6972.0,13632.0,-173.28,-173.55,27.09,29.73
50.75,272.0,4340.0,14452.0,-182.36,-182.86,16.72,17.43
50.82,412.0,-60.0,15220.0,-181.98,-182.54,-0.23,4.65
50.89,504.0,-3184.0,14780.0,-173.36,-174.34,-12.16,-7.2
50.95,532.0,-6204.0,13460.0,-165.37,-166.78,-24.75,-19.34
51.02,204.0,-8512.0,12252.0,-172.64,-174.52,-34.79,-31.9
51.09,284.0,-11840.0,9872.0,-170.74,-172.87,-50.18,-44.66
51.16,700.0,-14600.0,6636.0,-185.1,-187.72,-65.56,-58.64
51.23,884.0,-15460.0,3984.0,-176.04,-179.26,-75.55,-71.66
51.3,720.0,-16300.0,104.0,-168.38,-171.95,-89.63,-84.34
51.37,420.0,-16408.0,-2800.0,-176.59,-180.62,-99.68,-97.09
51.44,460.0,-15296.0,-6808.0,-175.22,-179.48,-113.99,-110.29
51.52,616.0,-13856.0,-9932.0,-178.52,-183.11,-125.63,-123.9
51.59,464.0,-12148.0,-12880.0,-173.71,-178.45,-136.68,-136.92
51.67,344.0,-9036.0,-14964.0,-184.71,-189.43,-148.87,-150.75
51.74,188.0,-5576.0,-16732.0,-176.4,-180.95,-161.57,-163.71
51.81,512.0,-2268.0,-17692.0,-185.49,-189.85,-172.69,-177.05
51.88,552.0,2468.0,-17820.0,-173.75,-177.71,172.11,170.2
51.95,376.0,5520.0,-16856.0,-175.15,-178.94,161.87,158.14
52.02,392.0,8672.0,-15456.0,-182.2,-185.65,150.7,145.77
52.09,320.0,12672.0,-12212.0,-174.51,-177.52,133.94,133.41
52.17,232.0,13392.0,-10872.0,-186.33,-189.29,129.07,120.99
52.24,284.0,15940.0,-6020.0,-178.96,-181.2,110.69,108.4
52.31,352.0,16348.0,-2748.0,-176.8,-178.83,99.54,96.29
52.38,508.0,16208.0,-348.0,-176.2,-177.94,91.23,85.01
52.44,80.0,15612.0,3840.0,-176.89,-178.07,76.18,73.47
52.51,308.0,14428.0,6704.0,-183.56,-184.51,65.08,61.77
52.57,512.0,11448.0,9988.0,-185.25,-185.91,48.9,49.3
52.64,424.0,9312.0,11732.0,-174.08,-174.78,38.44,37.73
52.71,360.0,6784.0,13708.0,-168.89,-169.52,26.33,26.4
52.77,268.0,3304.0,14860.0,-177.74,-178.38,12.54,14.28
52.84,480.0,940.0,14916.0,-178.09,-178.88,3.61,2.48
52.9,276.0,-2544.0,14940.0,-184.42,-185.11,-9.66,-9.32
52.97,904.0,-7100.0,13304.0,-178.21,-178.93,-28.09,-22.16
53.04,380.0,-9320.0,12292.0,-169.99,-171.23,-37.17,-34.46
53.11,412.0,-12948.0,9036.0,-169.46,-170.93,-55.09,-47.36
53.18,364.0,-14496.0,6564.0,-181.54,-183.69,-65.64,-60.8
53.25,364.0,-15676.0,3404.0,-178.33,-180.9,-77.75,-73.92
53.32,628.0,-16572.0,536.0,-181.82,-184.73,-88.15,-86.98
53.39,608.0,-16476.0,-3804.0,-174.15,-177.15,-103.0,-99.59
53.46,412.0,-15768.0,-7276.0,-171.53,-174.83,-114.77,-112.48
53.54,420.0,-13804.0,-10488.0,-174.37,-177.88,-127.23,-125.68
53.61,832.0,-10312.0,-13416.0,-172.33,-175.98,-142.45,-139.16
53.69,544.0,-7272.0,-16248.0,-181.22,-185.16,-155.89,-153.25
53.76,388.0,-4744.0,-17408.0,-181.09,-185.27,-164.76,-166.57
53.83,500.0,-1808.0,-17804.0,-181.29,-185.31,-174.2,-179.46
53.9,556.0,2768.0,-17436.0,-173.67,-177.21,170.98,167.97
53.97,464.0,6140.0,-16556.0,-171.46,-174.73,159.65,156.18
54.04,644.0,8220.0,-15160.0,-178.21,-181.16,151.53,144.41
54.11,536.0,11268.0,-13092.0,-178.0,-180.31,139.28,132.64
54.19,188.0,15076.0,-8284.0,-183.56,-185.28,118.79,119.39
54.26,456.0,15372.0,-6484.0,-177.52,-179.29,112.87,107.52
54.33,484.0,16456.0,-3344.0,-188.39,-189.68,101.49,95.06
54.4,584.0,15872.0,960.0,-173.11,-173.82,86.54,83.47
54.46,188.0,15236.0,4164.0,-172.69,-173.13,74.71,72.4
54.53,320.0,13948.0,7288.0,-179.13,-179.37,62.41,60.64
54.59,416.0,12020.0,9920.0,-180.96,-181.04,50.47,48.77
54.66,460.0,9148.0,12244.0,-181.19,-181.12,36.76,36.69
54.73,260.0,6196.0,13904.0,-168.5,-168.43,24.02,25.28
54.79,448.0,2888.0,14412.0,-172.27,-172.3,11.33,13.51
54.86,512.0,-1196.0,15420.0,-171.21,-171.44,-4.44,1.36
54.93,496.0,-4424.0,14316.0,-186.8,-187.53,-17.17,-11.8
55.0,572.0,-7792.0,12992.0,-174.97,-176.16,-30.95,-24.87
55.07,684.0,-10744.0,10984.0,-170.09,-171.82,-44.37,-37.7
55.14,564.0,-12264.0,10128.0,-175.04,-177.35,-50.45,-50.3
55.21,360.0,-15220.0,5708.0,-174.6,-176.92,-69.44,-63.59
55.28,500.0,-16308.0,2684.0,-180.13,-182.97,-80.65,-76.86
55.35,432.0,-16740.0,-1188.0,-177.6,-180.77,-94.06,-90.0
55.42,580.0,-16268.0,-4536.0,-188.93,-192.46,-105.58,-103.87
55.49,780.0,-15056.0,-8208.0,-164.51,-168.19,-118.6,-116.45
55.57,504.0,-12884.0,-11296.0,-168.9,-172.77,-131.24,-129.33
55.64,608.0,-11144.0,-13864.0,-177.33,-181.37,-141.21,-142.62
55.72,484.0,-6656.0,-16460.0,-176.24,-180.16,-157.98,-156.22
55.79,232.0,-3196.0,-17456.0,-179.79,-183.86,-169.62,-169.67
55.86,504.0,-896.0,-17688.0,-174.94,-179.01,-177.1,-182.12
55.93,200.0,3768.0,-17144.0,-188.54,-192.16,167.6,164.44
56.0,232.0,7704.0,-15824.0,-166.09,-169.42,154.04,152.74
56.07,320.0,9196.0,-14576.0,-170.1,-173.31,147.75,141.42
56.14,224.0,12708.0,-11596.0,-178.89,-181.53,132.38,129.13
56.22,232.0,14756.0,-8312.0,-173.53,-175.89,119.39,116.94
56.29,228.0,15944.0,-5340.0,-180.97,-183.1,108.52,104.62
56.36,204.0,16228.0,-2160.0,-179.44,-181.23,97.58,92.57
56.42,324.0,15544.0,1488.0,-190.46,-191.8,84.53,80.12
56.49,-20.0,14984.0,5044.0,-167.26,-168.2,71.4,69.17
56.56,236.0,13356.0,8064.0,-169.75,-170.5,58.88,57.92
56.62,564.0,10948.0,10868.0,-171.49,-172.15,45.21,46.29
56.69,204.0,7836.0,13252.0,-184.71,-185.47,30.6,33.36
56.76,380.0,4536.0,14128.0,-177.71,-178.71,17.8,21.03
56.83,596.0,1800.0,14896.0,-172.15,-173.44,6.89,9.17
56.89,684.0,-2224.0,14804.0,-169.32,-170.8,-8.54,-2.58
56.96,424.0,-5048.0,14116.0,-175.79,-177.79,-19.68,-15.18
57.03,488.0,-7344.0,13216.0,-185.39,-187.78,-29.06,-28.39
57.1,448.0,-11708.0,10148.0,-181.74,-184.19,-49.08,-42.12
57.17,560.0,-13432.0,8064.0,-173.95,-177.0,-59.02,-55.16
57.24,460.0,-15156.0,5264.0,-166.6,-170.0,-70.85,-67.47
57.31,600.0,-16056.0,1608.0,-173.08,-176.77,-84.28,-80.32
57.38,540.0,-16716.0,-2136.0,-172.95,-176.99,-97.28,-93.19
57.45,972.0,-16060.0,-6872.0,-183.85,-188.25,-113.17,-107.29
57.52,648.0,-14216.0,-9232.0,-184.1,-189.02,-123.0,-121.33
57.6,616.0,-12044.0,-12192.0,-176.88,-181.95,-135.35,-134.71
57.67,604.0,-9956.0,-14828.0,-171.36,-176.49,-146.12,-147.62
57.74,668.0,-6424.0,-16588.0,-169.62,-174.61,-158.83,-160.22
57.82,492.0,-2544.0,-17328.0,-173.34,-178.2,-171.65,-173.07
57.89,724.0,1304.0,-17840.0,-177.37,-182.11,175.82,173.86
57.96,600.0,4260.0,-17252.0,-182.91,-187.47,166.13,161.34
58.03,404.0,6768.0,-16368.0,-188.45,-192.58,157.54,148.96
58.1,444.0,11556.0,-13420.0,-166.69,-170.04,139.27,137.3
58.17,412.0,13508.0,-10852.0,-170.66,-173.84,128.78,125.38
58.24,392.0,14888.0,-8348.0,-167.79,-170.67,119.28,113.93
58.31,396.0,16124.0,-4736.0,-171.5,-173.9,106.37,102.28
58.38,448.0,16216.0,-704.0,-169.37,-171.4,92.49,90.53
58.45,128.0,15848.0,2980.0,-186.44,-188.29,79.35,78.12
58.52,140.0,14692.0,5764.0,-180.87,-182.62,68.58,66.22
58.58,588.0,12468.0,8704.0,-175.49,-177.03,55.08,54.48
58.65,80.0,10324.0,10956.0,-171.34,-172.83,43.3,42.98
58.72,304.0,7484.0,12928.0,-177.74,-179.2,30.07,30.91
58.78,496.0,4440.0,14112.0,-183.37,-184.91,17.46,18.45
58.85,360.0,328.0,15236.0,-186.48,-188.1,1.23,5.38
58.91,520.0,-1976.0,14740.0,-172.99,-174.97,-7.64,-5.94
58.98,468.0,-5388.0,13924.0,-168.55,-170.67,-21.15,-17.9
59.05,372.0,-9768.0,12000.0,-177.38,-179.79,-39.15,-31.42
59.12,496.0,-10632.0,10756.0,-175.0,-178.08,-44.67,-43.95
59.19,304.0,-13644.0,7792.0,-188.63,-191.77,-60.27,-57.86
59.26,200.0,-15540.0,4688.0,-171.81,-175.16,-73.21,-70.45
59.33,348.0,-16184.0,764.0,-167.71,-171.3,-87.3,-82.97
59.4,964.0,-16228.0,-2396.0,-179.37,-183.34,-98.4,-95.9
59.47,804.0,-15488.0,-5896.0,-178.57,-182.77,-110.84,-109.09
59.55,532.0,-13900.0,-9712.0,-182.48,-186.83,-124.94,-123.0
59.62,436.0,-11264.0,-12780.0,-178.54,-183.06,-138.61,-136.64
59.69,564.0,-10700.0,-14408.0,-191.6,-196.3,-143.4,-150.33
59.77,492.0,-5824.0,-16724.0,-164.95,-169.03,-160.8,-162.64
59.84,564.0,-2192.0,-17712.0,-168.27,-172.18,-172.95,-174.97
59.91,452.0,1972.0,-17448.0,-176.31,-180.04,173.55,172.05
59.98,556.0,5556.0,-16964.0,-178.32,-181.91,161.87,159.6
60.05,480.0,10564.0,-14444.0,-184.14,-187.52,143.82,146.17
60.12,652.0,11648.0,-12740.0,-176.8,-180.4,137.56,133.83
60.2,424.0,12928.0,-11512.0,-189.27,-192.54,131.68,121.45
60.27,72.0,15780.0,-6236.0,-176.01,-178.35,111.56,109.09
60.34,612.0,16008.0,-3652.0,-166.07,-168.19,102.85,98.1
60.4,208.0,16188.0,-44.0,-170.44,-172.13,90.16,86.68
60.47,544.0,15740.0,3128.0,-180.0,-181.38,78.76,75.22
60.54,212.0,14384.0,6684.0,-180.92,-181.99,65.08,63.29
60.6,412.0,13068.0,9000.0,-188.11,-189.03,55.44,51.2
60.67,400.0,9940.0,11240.0,-171.21,-171.75,41.49,39.93
60.74,576.0,6776.0,13792.0,-171.44,-171.84,26.16,28.21
60.8,272.0,3436.0,14884.0,-180.85,-181.43,13.0,15.76
60.87,300.0,796.0,14992.0,-180.84,-181.67,3.04,3.57
60.93,332.0,-3288.0,14916.0,-176.02,-176.89,-12.43,-8.18
61.0,520.0,-6468.0,13844.0,-166.37,-167.6,-25.04,-20.29
61.07,508.0,-8828.0,12568.0,-171.54,-173.19,-35.08,-32.69
61.14,408.0,-12420.0,9660.0,-169.89,-171.75,-52.13,-45.51
61.21,548.0,-14708.0,6452.0,-183.8,-186.24,-66.31,-59.38
61.28,468.0,-15764.0,3892.0,-176.5,-179.54,-76.13,-72.4
61.35,728.0,-16620.0,-272.0,-180.49,-183.86,-90.94,-85.89
61.42,244.0,-16436.0,-3448.0,-174.04,-177.85,-101.85,-98.7
61.5,596.0,-15596.0,-7288.0,-174.2,-178.29,-115.05,-111.94
61.57,448.0,-14064.0,-10316.0,-179.33,-183.7,-126.26,-125.47
61.64,792.0,-10824.0,-13348.0,-174.19,-178.63,-140.96,-138.98
61.72,520.0,-7092.0,-16320.0,-183.94,-188.55,-156.51,-153.38
61.79,468.0,-4520.0,-17356.0,-176.89,-181.79,-165.4,-166.53
61.86,712.0,-2980.0,-17572.0,-182.25,-187.05,-170.37,-179.1
61.94,296.0,1824.0,-17524.0,-171.37,-175.37,174.06,168.75
62.01,220.0,5716.0,-16544.0,-173.49,-177.01,160.94,156.88
62.08,428.0,7944.0,-15360.0,-178.7,-181.86,152.65,145.11
62.15,324.0,11020.0,-12988.0,-173.13,-175.61,139.69,133.6
62.22,236.0,14796.0,-8788.0,-185.2,-187.13,120.71,120.34
62.29,540.0,15204.0,-7192.0,-178.31,-180.21,115.32,108.58
62.36,388.0,16192.0,-4420.0,-191.76,-193.05,105.27,96.22
62.43,472.0,16148.0,384.0,-175.76,-176.25,88.64,84.59
62.49,468.0,15444.0,3904.0,-174.44,-174.56,75.81,73.42
62.56,300.0,14448.0,6824.0,-180.96,-180.88,64.72,61.72
62.63,128.0,11476.0,10620.0,-182.91,-182.56,47.22,49.28
62.69,460.0,9124.0,12124.0,-174.88,-174.71,36.96,37.38
62.76,284.0,6600.0,13420.0,-165.84,-165.71,26.19,26.3
62.83,284.0,3452.0,14484.0,-173.89,-173.77,13.41,14.56
62.89,660.0,-880.0,14796.0,-173.88,-173.86,-3.4,2.25
62.96,568.0,-4048.0,14672.0,-190.42,-190.89,-15.42,-10.83
63.03,484.0,-5948.0,14188.0,-178.8,-179.67,-22.74,-23.32
63.1,416.0,-10592.0,11196.0,-165.97,-166.79,-43.41,-35.9
63.17,656.0,-12084.0,9216.0,-171.75,-173.22,-52.67,-48.69
63.24,464.0,-14472.0,6496.0,-176.99,-178.82,-65.83,-61.71
63.31,472.0,-15820.0,3196.0,-183.66,-185.84,-78.58,-75.13
63.38,116.0,-16104.0,-1100.0,-180.11,-182.6,-93.91,-88.56
63.45,536.0,-15492.0,-4884.0,-175.85,-178.82,-107.5,-101.95
63.52,668.0,-15164.0,-7568.0,-166.3,-169.75,-116.52,-114.61
63.6,500.0,-13384.0,-11004.0,-169.5,-173.13,-129.43,-127.52
63.67,532.0,-10396.0,-13896.0,-180.3,-184.09,-143.2,-141.41
63.75,396.0,-8476.0,-15200.0,-175.3,-179.26,-150.85,-154.28
63.82,536.0,-4184.0,-17220.0,-181.89,-185.53,-166.34,-167.68
63.89,476.0,-108.0,-18008.0,-177.34,-180.87,-179.66,-180.77
63.97,384.0,3268.0,-18128.0,-193.38,-196.81,169.78,165.58
64.04,228.0,6888.0,-16352.0,-168.06,-171.11,157.16,154.01
64.11,204.0,11076.0,-13848.0,-173.2,-175.96,141.35,141.65
64.18,176.0,13564.0,-11740.0,-182.48,-185.27,130.88,128.75
64.25,276.0,13980.0,-10024.0,-177.41,-180.01,125.64,117.05
64.32,488.0,15440.0,-6108.0,-184.27,-186.1,111.58,104.7
64.39,116.0,16944.0,-1292.0,-182.68,-183.89,94.36,92.12
64.46,232.0,15708.0,1572.0,-177.23,-178.24,84.29,80.51
64.52,292.0,15148.0,4692.0,-166.54,-167.21,72.79,69.73
64.59,460.0,13568.0,7900.0,-172.87,-173.27,59.79,58.35
64.66,348.0,11052.0,10152.0,-174.71,-174.99,47.43,46.75
64.72,424.0,8808.0,12300.0,-188.72,-188.93,35.61,34.12
64.79,560.0,5952.0,13924.0,-176.16,-176.25,23.14,22.44
64.86,268.0,2204.0,14992.0,-165.6,-165.63,8.36,11.05
64.92,284.0,-364.0,15060.0,-166.87,-167.13,-1.38,-0.09
64.99,460.0,-4084.0,14652.0,-179.49,-179.86,-15.57,-12.45
65.06,364.0,-6884.0,13408.0,-170.63,-171.27,-27.18,-24.73
65.13,536.0,-9140.0,12156.0,-185.17,-186.02,-36.94,-37.65
65.2,632.0,-13320.0,8248.0,-171.41,-172.2,-58.23,-50.63
65.27,760.0,-14956.0,5300.0,-171.22,-172.68,-70.49,-63.56
65.34,704.0,-16080.0,2056.0,-177.09,-179.16,-82.71,-76.82
65.41,656.0,-16176.0,-1032.0,-174.09,-176.68,-93.65,-89.67
65.48,772.0,-15924.0,-3672.0,-186.86,-189.8,-102.99,-103.12
65.55,456.0,-15112.0,-8516.0,-167.78,-170.71,-119.4,-116.03
65.63,560.0,-12900.0,-11656.0,-165.75,-168.98,-132.1,-128.81
65.7,500.0,-9520.0,-14572.0,-173.25,-176.77,-146.84,-142.49
65.78,508.0,-7040.0,-16320.0,-174.21,-178.13,-156.67,-155.65
65.85,612.0,-3500.0,-17416.0,-178.65,-182.65,-168.64,-168.97
65.92,320.0,-500.0,-17676.0,-173.89,-177.86,-178.38,-181.57
65.99,368.0,4668.0,-17220.0,-187.36,-191.05,164.83,164.68
66.06,276.0,7552.0,-16000.0,-165.06,-168.73,154.73,153.08
66.13,240.0,9672.0,-14352.0,-167.69,-171.21,146.02,141.65
66.2,308.0,12468.0,-11416.0,-176.34,-179.47,132.48,129.47
66.27,192.0,15280.0,-7524.0,-170.59,-173.45,116.22,117.04
66.35,320.0,15752.0,-4564.0,-178.12,-181.06,106.16,104.57
66.42,316.0,15968.0,-1704.0,-176.51,-179.3,96.09,92.47
66.48,200.0,15728.0,2068.0,-190.21,-192.68,82.51,79.76
66.55,312.0,14760.0,5008.0,-175.81,-178.03,71.26,68.25
66.62,376.0,13028.0,8140.0,-168.05,-170.0,58.0,57.02
66.68,640.0,10900.0,10900.0,-169.78,-171.65,45.0,45.5
66.75,260.0,8092.0,13124.0,-182.67,-184.59,31.66,32.83
66.82,492.0,5012.0,14460.0,-177.23,-179.25,19.12,20.67
66.88,520.0,1864.0,14848.0,-189.08,-191.24,7.16,7.83
66.95,480.0,-1680.0,15044.0,-172.27,-174.48,-6.37,-3.76
67.02,132.0,-5444.0,14340.0,-173.02,-175.46,-20.79,-16.2
67.09,388.0,-8140.0,13096.0,-182.2,-185.03,-31.86,-29.44
67.16,724.0,-12948.0,9888.0,-178.92,-181.97,-52.63,-43.31
67.23,984.0,-13468.0,8160.0,-177.08,-180.94,-58.79,-56.27
67.3,720.0,-15364.0,4872.0,-166.29,-170.37,-72.41,-68.64
67.37,484.0,-16304.0,1396.0,-171.9,-176.31,-85.11,-81.43
67.44,500.0,-16584.0,-2416.0,-172.14,-176.88,-98.29,-94.29
67.51,912.0,-16164.0,-6780.0,-183.03,-188.12,-112.76,-108.21
67.58,588.0,-14792.0,-9044.0,-188.84,-194.33,-121.44,-122.32
67.65,556.0,-12232.0,-12112.0,-163.73,-169.14,-134.72,-134.69
67.73,580.0,-9160.0,-14984.0,-173.32,-178.74,-148.56,-148.03
67.8,476.0,-6076.0,-16480.0,-168.94,-174.4,-159.76,-160.67
67.87,596.0,-2184.0,-17620.0,-173.37,-178.76,-172.93,-173.66
67.95,528.0,1964.0,-18004.0,-178.66,-183.98,173.77,172.98
68.02,456.0,4084.0,-17120.0,-182.95,-188.19,166.58,160.57
68.09,536.0,8236.0,-15904.0,-187.3,-192.0,152.62,147.76
68.16,284.0,12136.0,-13352.0,-173.03,-177.3,137.73,135.62
68.23,344.0,13528.0,-11012.0,-170.95,-175.02,129.15,123.85
68.3,344.0,15172.0,-8200.0,-174.5,-178.1,118.39,112.01
68.37,428.0,16044.0,-4352.0,-172.31,-175.33,105.18,100.35
68.44,316.0,16544.0,-300.0,-169.79,-172.38,91.04,88.59
68.51,68.0,15796.0,2828.0,-185.39,-187.77,79.85,76.48
68.57,344.0,14868.0,5692.0,-179.6,-181.67,69.05,65.05
68.64,680.0,12492.0,8820.0,-172.3,-174.02,54.78,53.58
68.71,536.0,10460.0,11224.0,-167.88,-169.5,42.98,42.35
68.77,384.0,7724.0,13056.0,-177.69,-179.25,30.61,30.24
68.84,604.0,4500.0,14264.0,-181.94,-183.47,17.51,17.94
68.91,240.0,120.0,15164.0,-185.04,-186.61,0.45,4.93
68.97,316.0,-2328.0,14488.0,-173.26,-175.22,-9.13,-6.52
69.04,372.0,-5376.0,14104.0,-170.16,-172.35,-20.87,-18.48
69.11,532.0,-9560.0,12068.0,-175.46,-177.85,-38.39,-31.73
69.18,656.0,-10916.0,10812.0,-173.04,-176.01,-45.27,-44.17
69.25,436.0,-13748.0,8300.0,-189.94,-193.01,-58.88,-57.99
69.32,672.0,-15568.0,4032.0,-165.76,-168.9,-75.48,-70.42
69.39,772.0,-16400.0,684.0,-168.78,-172.37,-87.61,-83.04
